date,ticker,high,low,open,close,split_coefficient,volume
2026-06-17,NYSE:DD,49.485,47.865,48.36,47.95,1.0,4828275
2026-06-18,NYSE:DD,48.86,47.4,48.6,47.71,1.0,7293156
2026-06-22,NYSE:DD,48.33,47.3,47.31,48.19,1.0,4998196
2026-06-23,NYSE:DD,47.88,46.59,47.43,46.67,1.0,3534925
2026-06-24,NYSE:DD,144.845,136.77,144.75,137.82,0.3333333333333333,1951058
2026-06-25,NYSE:DD,141.22,135.89,139.53,137.8,1.0,1765315
2026-06-26,NYSE:DD,137.22,131.141,136.35,137.22,1.0,2864529
2026-06-29,NYSE:DD,136.19,132.13,135.77,135.74,1.0,1913091
2026-06-30,NYSE:DD,136.6,134.8,136.31,135.64,1.0,1644841
2026-07-01,NYSE:DD,139.69,134.4,134.87,138.47,1.0,1405478
2026-07-02,NYSE:DD,141.16,138.78,139.92,139.91,1.0,1229128
2026-07-06,NYSE:DD,141.99,139.87,140.43,141.05,1.0,1295480
2026-06-17,NASDAQ:VISN,12.795,12.41,12.64,12.57,1.0,4392855
2026-06-18,NASDAQ:VISN,12.87,12.565,12.86,12.66,1.0,8014340
2026-06-22,NASDAQ:VISN,13.01,12.74,12.78,12.88,1.0,6239770
2026-06-23,NASDAQ:VISN,12.745,12.31,12.375,12.5,1.0,5135538
2026-06-24,NASDAQ:VISN,12.72,12.46,12.5,12.55,1.0,3756359
2026-06-25,NASDAQ:VISN,12.87,12.53,12.78,12.62,1.0,4519697
2026-06-26,NASDAQ:VISN,12.75,12.41,12.45,12.58,1.0,9826468
2026-06-29,NASDAQ:VISN,12.89,12.45,12.56,12.88,1.0,5401842
2026-06-30,NASDAQ:VISN,12.925,12.68,12.73,12.78,1.0,6099062
2026-07-01,NASDAQ:VISN,12.78,12.335,12.78,12.37,1.0,10306312
2026-07-02,NASDAQ:VISN,12.415,11.77,12.29,12.15,1.0,10307105
2026-07-06,NASDAQ:VISN,12.47,12.17,12.27,12.38,1.0,5622907
2026-06-17,NYSE:AD,39.69,38.88,39.2,39.01,1.0,309033
2026-06-18,NYSE:AD,39.12,38.4,38.72,38.86,1.0,504274
2026-06-22,NYSE:AD,39.43,38.25,38.49,38.77,1.0,247318
2026-06-23,NYSE:AD,38.97,37.5,38.84,37.91,1.0,219215
2026-06-24,NYSE:AD,38.72,36.14,37.97,36.25,1.0,240105
2026-06-25,NYSE:AD,37.16,35.2501,36.31,35.89,1.0,1315434
2026-06-26,NYSE:AD,37.19,35.7607,35.98,37.07,1.0,569518
2026-06-29,NYSE:AD,37.1607,36.0448,37.08,36.37,1.0,449418
2026-06-30,NYSE:AD,36.28,35.12,35.83,36.26,1.0,541741
2026-07-01,NYSE:AD,37.36,36.23,36.23,36.51,1.0,519935
2026-07-02,NYSE:AD,37.3099,35.15,36.98,36.24,1.0,1013435
2026-07-06,NYSE:AD,36.23,34.78,35.99,34.96,1.0,441498
2026-06-17,NYSE:AIV,2.91,2.86,2.9,2.9,1.0,3061401
2026-06-18,NYSE:AIV,2.93,2.89,2.89,2.9,1.0,2420765
2026-06-22,NYSE:AIV,2.915,2.89,2.9,2.9,1.0,1729639
2026-06-23,NYSE:AIV,2.94,2.9015,2.91,2.92,1.0,1771107
2026-06-24,NYSE:AIV,2.95,2.91,2.94,2.92,1.0,1192538
2026-06-25,NYSE:AIV,2.91,2.855,2.9,2.9,1.0,1766103
2026-06-26,NYSE:AIV,2.995,2.905,2.91,2.97,1.0,2792129
2026-06-29,NYSE:AIV,3.0,2.95,2.96,3.0,1.0,1340820
2026-06-30,NYSE:AIV,3.0,2.95,2.98,2.97,1.0,1138381
2026-07-01,NYSE:AIV,2.995,2.95,2.97,2.97,1.0,1592576
2026-07-02,NYSE:AIV,3.01,2.95,2.95,2.96,1.0,1328321
2026-07-06,NYSE:AIV,2.965,2.93,2.96,2.94,1.0,853989
2026-06-17,NYSE:SITC,4.825,4.675,4.79,4.72,1.0,532847
2026-06-18,NYSE:SITC,4.81,4.72,4.72,4.77,1.0,1804977
2026-06-22,NYSE:SITC,4.85,4.69,4.69,4.71,1.0,687809
2026-06-23,NYSE:SITC,4.79,4.695,4.74,4.72,1.0,1131164
2026-06-24,NYSE:SITC,4.825,4.745,4.76,4.77,1.0,450590
2026-06-25,NYSE:SITC,4.8,4.585,4.7,4.59,1.0,599959
2026-06-26,NYSE:SITC,4.65,4.51,4.62,4.51,1.0,3689881
2026-06-29,NYSE:SITC,4.56,4.12,4.56,4.14,1.0,1547084
2026-06-30,NYSE:SITC,4.1,3.91,4.08,3.97,1.0,1617418
2026-07-01,NYSE:SITC,4.505,4.17,4.17,4.46,1.0,1953932
2026-07-02,NYSE:SITC,4.6,4.43,4.45,4.49,1.0,1538908
2026-07-06,NYSE:SITC,4.525,4.25,4.5,4.25,1.0,1752018
2026-06-17,NASDAQ:TASK,5.44,5.105,5.36,5.11,1.0,727308
2026-06-18,NASDAQ:TASK,5.13,4.895,5.13,4.91,1.0,981340
2026-06-22,NASDAQ:TASK,5.085,4.8,4.87,4.99,1.0,865662
2026-06-23,NASDAQ:TASK,5.07,4.68,4.99,4.69,1.0,886680
2026-06-24,NASDAQ:TASK,4.96,4.69,4.69,4.88,1.0,627098
2026-06-25,NASDAQ:TASK,4.96,4.465,4.88,4.57,1.0,1259072
2026-06-26,NASDAQ:TASK,4.78,4.52,4.58,4.73,1.0,601915
2026-06-29,NASDAQ:TASK,4.9,4.74,4.79,4.79,1.0,596877
2026-06-30,NASDAQ:TASK,4.76,4.525,4.72,4.68,1.0,730734
2026-07-01,NASDAQ:TASK,5.155,4.72,4.72,5.03,1.0,720724
2026-07-02,NASDAQ:TASK,5.29,5.005,5.05,5.03,1.0,342277
2026-07-06,NASDAQ:TASK,5.305,4.99,5.04,5.18,1.0,444887
2026-06-17,NYSE:ELME,2.04,2.01,2.02,2.01,1.0,1395125
2026-06-18,NYSE:ELME,2.03,2.01,2.02,2.01,1.0,1689891
2026-06-22,NYSE:ELME,2.02,2.01,2.01,2.01,1.0,880045
2026-06-23,NYSE:ELME,2.04,2.01,2.01,2.02,1.0,1065002
2026-06-24,NYSE:ELME,2.035,2.02,2.03,2.02,1.0,1040659
2026-06-25,NYSE:ELME,1.52,1.26,1.48,1.35,1.0,16979957
2026-06-26,NYSE:ELME,1.485,1.375,1.38,1.48,1.0,3500717
2026-06-29,NYSE:ELME,1.48,1.45,1.48,1.45,1.0,749133
2026-06-30,NYSE:ELME,1.52,1.45,1.45,1.48,1.0,1482204
2026-07-01,NYSE:ELME,1.575,1.4723,1.49,1.54,1.0,4867666
2026-07-02,NYSE:ELME,1.62,1.52,1.52,1.59,1.0,2632130
2026-07-06,NYSE:ELME,1.61,1.51,1.59,1.55,1.0,976091
2026-06-17,NYSE:NLOP,11.855,11.565,11.69,11.65,1.0,148626
2026-06-18,NYSE:NLOP,11.75,11.555,11.66,11.6,1.0,202816
2026-06-22,NYSE:NLOP,11.69,11.47,11.5,11.54,1.0,184119
2026-06-23,NYSE:NLOP,11.695,11.405,11.54,11.45,1.0,173067
2026-06-24,NYSE:NLOP,11.555,11.15,11.47,11.24,1.0,401603
2026-06-25,NYSE:NLOP,11.355,11.08,11.25,11.11,1.0,254570
2026-06-26,NYSE:NLOP,11.36,11.13,11.18,11.36,1.0,367536
2026-06-29,NYSE:NLOP,11.53,11.2,11.32,11.22,1.0,123374
2026-06-30,NYSE:NLOP,11.2769,11.08,11.18,11.13,1.0,140938
2026-07-01,NYSE:NLOP,11.49,11.07,11.17,11.46,1.0,112655
2026-07-02,NYSE:NLOP,11.54,11.16,11.46,11.16,1.0,183572
2026-07-06,NYSE:NLOP,11.18,10.96,11.18,11.01,1.0,171745
2026-06-17,NASDAQ:KLAC,251.16,237.66,244.95,238.73,1.0,13187296
2026-06-18,NASDAQ:KLAC,263.95,250.5,251.77,259.56,1.0,25790269
2026-06-22,NASDAQ:KLAC,269.9,262.375,265.61,269.16,1.0,10790379
2026-06-23,NASDAQ:KLAC,251.22,240.5601,248.06,244.49,1.0,17936560
2026-06-24,NASDAQ:KLAC,245.3,235.0,242.11,240.48,1.0,11424213
2026-06-25,NASDAQ:KLAC,260.84,243.51,255.15,258.8,1.0,11698385
2026-06-26,NASDAQ:KLAC,253.0,243.09,246.765,248.64,1.0,21170855
2026-06-29,NASDAQ:KLAC,279.34,249.315,250.03,278.39,1.0,14490127
2026-06-30,NASDAQ:KLAC,307.3743,279.03,280.28,301.71,1.0,19528061
2026-07-01,NASDAQ:KLAC,290.84,259.8,285.515,266.19,1.0,24050258
2026-07-02,NASDAQ:KLAC,267.325,228.01,266.0,235.55,1.0,23591285
2026-07-06,NASDAQ:KLAC,246.32,231.16,246.32,233.31,1.0,12027882
2026-06-17,NYSE:RGA,213.44,207.985,208.56,211.83,1.0,527829
2026-06-18,NYSE:RGA,213.55,208.73,212.87,210.54,1.0,634530
2026-06-22,NYSE:RGA,212.265,207.155,210.19,209.15,1.0,379565
2026-06-23,NYSE:RGA,212.52,208.515,209.0,211.74,1.0,362150
2026-06-24,NYSE:RGA,212.91,206.12,212.91,207.79,1.0,510174
2026-06-25,NYSE:RGA,212.13,207.39,207.93,208.5,1.0,298360
2026-06-26,NYSE:RGA,215.85,209.02,210.03,215.28,1.0,589788
2026-06-29,NYSE:RGA,216.135,213.5,214.22,214.84,1.0,274333
2026-06-30,NYSE:RGA,215.405,212.53,214.84,212.65,1.0,276451
2026-07-01,NYSE:RGA,218.42,213.67,213.67,215.65,1.0,308822
2026-07-02,NYSE:RGA,221.245,215.245,217.66,221.0,1.0,381924
2026-07-06,NYSE:RGA,225.32,220.3301,222.07,224.08,1.0,311009
2026-06-17,NYSE:DK,44.49,42.26,44.49,42.34,1.0,1022272
2026-06-18,NYSE:DK,42.34,41.2565,41.7,41.47,1.0,2451951
2026-06-22,NYSE:DK,43.04,40.89,40.89,42.88,1.0,1413512
2026-06-23,NYSE:DK,43.635,41.66,42.99,43.41,1.0,755513
2026-06-24,NYSE:DK,44.44,41.75,42.33,44.41,1.0,886957
2026-06-25,NYSE:DK,47.64,43.88,43.88,47.17,1.0,880344
2026-06-26,NYSE:DK,47.87,46.47,46.63,47.82,1.0,2149006
2026-06-29,NYSE:DK,52.5,49.35,49.43,51.58,1.0,1475621
2026-06-30,NYSE:DK,53.31,50.58,52.02,50.81,1.0,1277220
2026-07-01,NYSE:DK,53.18,50.85,50.85,53.14,1.0,1835959
2026-07-02,NYSE:DK,54.165,51.625,53.71,52.61,1.0,1138263
2026-07-06,NYSE:DK,54.61,51.78,52.44,52.96,1.0,1145892
2026-06-17,NASDAQ:SLM,23.56,22.41,22.49,22.95,1.0,3089410
2026-06-18,NASDAQ:SLM,23.45,22.82,22.99,23.03,1.0,5175687
2026-06-22,NASDAQ:SLM,23.065,22.545,23.01,22.84,1.0,2074606
2026-06-23,NASDAQ:SLM,23.46,22.745,22.8,23.24,1.0,2594798
2026-06-24,NASDAQ:SLM,24.03,23.24,23.24,23.84,1.0,1583578
2026-06-25,NASDAQ:SLM,25.12,24.0,24.03,24.61,1.0,2660628
2026-06-26,NASDAQ:SLM,25.52,24.38,24.47,25.45,1.0,6019686
2026-06-29,NASDAQ:SLM,26.145,25.14,25.23,26.11,1.0,2765487
2026-06-30,NASDAQ:SLM,26.14,25.78,26.06,25.94,1.0,3694763
2026-07-01,NASDAQ:SLM,26.06,25.365,25.96,25.67,1.0,3583579
2026-07-02,NASDAQ:SLM,26.05,24.94,25.9,25.6,1.0,2188590
2026-07-06,NASDAQ:SLM,25.92,25.23,25.56,25.53,1.0,4255837
2026-06-17,NYSE:TTE,84.42,82.06,84.3,82.12,1.0,2038604
2026-06-18,NYSE:TTE,81.42,80.19,81.39,80.43,1.0,3341490
2026-06-22,NYSE:TTE,81.2,80.3,80.87,80.67,1.0,2529650
2026-06-23,NYSE:TTE,80.69,80.12,80.55,80.31,1.0,1280203
2026-06-24,NYSE:TTE,79.19,78.185,78.485,78.69,1.0,2043145
2026-06-25,NYSE:TTE,79.0699,77.59,77.75,78.28,1.0,1297397
2026-06-26,NYSE:TTE,78.6099,76.58,78.42,76.77,1.0,2777002
2026-06-29,NYSE:TTE,78.83,77.56,78.31,77.67,1.0,2439814
2026-06-30,NYSE:TTE,77.84,76.92,77.33,77.76,1.0,1449717
2026-07-01,NYSE:TTE,75.81,74.78,75.48,74.8,1.0,1936769
2026-07-02,NYSE:TTE,76.78,76.01,76.07,76.69,1.0,1303537
2026-07-06,NYSE:TTE,76.63,76.0501,76.32,76.31,1.0,940214
2026-06-17,NASDAQ:EBAY,109.6,107.475,108.51,107.89,1.0,3019166
2026-06-18,NASDAQ:EBAY,109.91,107.15,108.93,108.24,1.0,8064245
2026-06-22,NASDAQ:EBAY,107.53,104.88,106.51,104.94,1.0,4243510
2026-06-23,NASDAQ:EBAY,109.59,105.09,105.09,108.97,1.0,3531204
2026-06-24,NASDAQ:EBAY,111.86,108.48,109.2,109.45,1.0,2413216
2026-06-25,NASDAQ:EBAY,110.365,107.33,110.365,108.0,1.0,2438502
2026-06-26,NASDAQ:EBAY,109.52,107.2,107.66,107.87,1.0,5497318
2026-06-29,NASDAQ:EBAY,111.4,108.41,109.0,110.8,1.0,2046929
2026-06-30,NASDAQ:EBAY,111.84,109.13,110.59,111.75,1.0,2881569
2026-07-01,NASDAQ:EBAY,113.57,110.4201,111.48,111.28,1.0,2683555
2026-07-02,NASDAQ:EBAY,115.98,111.32,111.32,114.84,1.0,2205100
2026-07-06,NASDAQ:EBAY,114.5799,112.595,114.39,113.67,1.0,1926796
2026-06-17,NASDAQ:TSCO,30.81,29.6,30.095,29.75,1.0,11079249
2026-06-18,NASDAQ:TSCO,30.51,29.71,29.8,30.24,1.0,24880680
2026-06-22,NASDAQ:TSCO,30.365,29.415,30.17,29.81,1.0,14393193
2026-06-23,NASDAQ:TSCO,30.32,29.455,30.1,29.68,1.0,12079186
2026-06-24,NASDAQ:TSCO,30.31,29.61,29.67,30.06,1.0,12774788
2026-06-25,NASDAQ:TSCO,31.41,29.86,29.86,30.75,1.0,14113882
2026-06-26,NASDAQ:TSCO,31.745,30.68,30.75,31.21,1.0,36560964
2026-06-29,NASDAQ:TSCO,31.74,30.94,31.205,31.2,1.0,11516835
2026-06-30,NASDAQ:TSCO,31.765,30.99,31.22,31.61,1.0,9009051
2026-07-01,NASDAQ:TSCO,32.49,31.72,32.02,32.26,1.0,8870296
2026-07-02,NASDAQ:TSCO,32.64,31.45,32.48,31.76,1.0,9342914
2026-07-06,NASDAQ:TSCO,31.7,29.945,31.42,30.22,1.0,8526762
2026-06-17,NYSE:OEC,8.0972,7.58,7.92,7.74,1.0,491299
2026-06-18,NYSE:OEC,7.93,7.37,7.83,7.44,1.0,1463347
2026-06-22,NYSE:OEC,7.44,6.805,7.43,7.17,1.0,807721
2026-06-23,NYSE:OEC,7.4,6.825,7.08,6.86,1.0,878170
2026-06-24,NYSE:OEC,6.89,6.51,6.88,6.84,1.0,774711
2026-06-25,NYSE:OEC,7.22,6.67,6.86,7.18,1.0,527617
2026-06-26,NYSE:OEC,7.17,6.75,7.1,7.02,1.0,1146318
2026-06-29,NYSE:OEC,7.12,6.68,7.08,6.82,1.0,470973
2026-06-30,NYSE:OEC,6.81,6.6,6.81,6.63,1.0,368667
2026-07-01,NYSE:OEC,6.7,6.31,6.55,6.35,1.0,517727
2026-07-02,NYSE:OEC,6.57,5.65,6.43,5.74,1.0,2476913
2026-07-06,NYSE:OEC,5.83,5.47,5.72,5.47,1.0,688642
2026-06-17,NASDAQ:HTO,57.44,56.0,56.81,56.42,1.0,366098
2026-06-18,NASDAQ:HTO,57.09,56.17,56.79,56.69,1.0,792053
2026-06-22,NASDAQ:HTO,57.25,56.445,56.64,56.7,1.0,400132
2026-06-23,NASDAQ:HTO,57.93,57.095,57.24,57.54,1.0,342492
2026-06-24,NASDAQ:HTO,59.21,57.605,57.7,59.17,1.0,423809
2026-06-25,NASDAQ:HTO,60.39,57.85,59.23,59.82,1.0,427910
2026-06-26,NASDAQ:HTO,60.9,59.34,60.25,60.69,1.0,1232033
2026-06-29,NASDAQ:HTO,61.075,59.935,60.81,61.01,1.0,458235
2026-06-30,NASDAQ:HTO,61.6,60.455,60.9,60.77,1.0,494909
2026-07-01,NASDAQ:HTO,61.79,60.23,61.18,60.74,1.0,702138
2026-07-02,NASDAQ:HTO,62.675,61.12,61.12,62.42,1.0,526320
2026-07-06,NASDAQ:HTO,62.28,61.12,62.28,61.21,1.0,451356
2026-06-17,NASDAQ:EXPO,57.895,55.85,56.73,57.01,1.0,818676
2026-06-18,NASDAQ:EXPO,58.53,56.11,58.53,56.89,1.0,1398387
2026-06-22,NASDAQ:EXPO,56.965,54.07,56.965,55.87,1.0,960778
2026-06-23,NASDAQ:EXPO,58.14,56.545,56.98,57.35,1.0,642263
2026-06-24,NASDAQ:EXPO,58.6,57.11,57.28,57.94,1.0,488195
2026-06-25,NASDAQ:EXPO,58.94,57.17,57.94,58.0,1.0,444053
2026-06-26,NASDAQ:EXPO,61.11,57.9,57.9,60.83,1.0,1264840
2026-06-29,NASDAQ:EXPO,61.43,59.69,60.88,59.7,1.0,514539
2026-06-30,NASDAQ:EXPO,59.68,58.18,59.56,58.76,1.0,520002
2026-07-01,NASDAQ:EXPO,61.44,59.24,59.76,59.94,1.0,724186
2026-07-02,NASDAQ:EXPO,61.38,60.03,60.37,60.98,1.0,508034
2026-07-06,NASDAQ:EXPO,61.6,59.675,60.88,61.18,1.0,380124
2026-06-17,NYSE:NE,44.08,42.6,43.32,43.03,1.0,1334761
2026-06-18,NYSE:NE,42.7,40.2901,42.64,41.68,1.0,3534399
2026-06-22,NYSE:NE,42.47,41.1004,41.92,42.35,1.0,1325807
2026-06-23,NYSE:NE,42.28,41.535,42.12,41.95,1.0,1202609
2026-06-24,NYSE:NE,41.19,39.165,41.01,39.17,1.0,2423499
2026-06-25,NYSE:NE,39.58,38.7101,38.91,39.17,1.0,1651598
2026-06-26,NYSE:NE,39.36,38.1,38.65,38.33,1.0,6838487
2026-06-29,NYSE:NE,39.155,37.8,38.59,38.12,1.0,2115506
2026-06-30,NYSE:NE,38.702,37.28,38.37,37.3,1.0,1458672
2026-07-01,NYSE:NE,37.79,36.76,36.82,37.08,1.0,1663678
2026-07-02,NYSE:NE,38.3999,37.47,37.63,37.99,1.0,1467272
2026-07-06,NYSE:NE,38.56,37.31,37.82,37.41,1.0,1410909
2026-06-17,NASDAQ:LRCX,397.629,373.24,382.0,374.18,1.0,10900843
2026-06-18,NASDAQ:LRCX,401.0,386.9,397.22,389.04,1.0,22686620
2026-06-22,NASDAQ:LRCX,409.75,392.075,398.39,409.54,1.0,14638623
2026-06-23,NASDAQ:LRCX,377.1,365.26,369.705,371.33,1.0,16065245
2026-06-24,NASDAQ:LRCX,376.98,361.41,366.865,374.8,1.0,12016719
2026-06-25,NASDAQ:LRCX,407.99,372.3,407.99,401.82,1.0,16845288
2026-06-26,NASDAQ:LRCX,389.88,374.311,385.5,379.09,1.0,19733700
2026-06-29,NASDAQ:LRCX,414.98,379.1,383.01,410.91,1.0,14049627
2026-06-30,NASDAQ:LRCX,438.5,414.01,416.29,433.33,1.0,16885085
2026-07-01,NASDAQ:LRCX,415.49,381.0,404.97,391.26,1.0,18699329
2026-07-02,NASDAQ:LRCX,392.5,342.475,391.06,351.41,1.0,18973407
2026-07-06,NASDAQ:LRCX,366.08,348.27,365.34,350.2,1.0,10926689
