ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,48.26,46.85,134443778.81
NASDAQ:PAA,15.685,24.26,22.44,22.6,48326117.72
NASDAQ:VISN,5.5,20.55,12.66,11.75,65822984.04
NYSE:AIV,2.855,8.87,2.88,3.03,5356974.02
NYSE:SITC,4.855,13.095,4.94,4.99,3030072.11
NASDAQ:TASK,5.37,18.39,5.48,5.74,2488045.10
NYSE:ELME,1.98,17.68,2.03,2.03,1850251.33
NYSE:NLOP,11.235,34.53,11.76,11.93,1334700.14
NYSE:CX,6.6301,13.67,12.98,12.47,53450085.65
NYSE:KMI,25.6,34.805,31.94,31.68,247005552.34
NASDAQ:SLM,17.77,34.97,22.38,22.39,65198496.49
NYSE:VLO,130.78,265.6101,258.67,255.82,656477761.27
NYSE:TK,7.115,14.38,12.33,11.56,6406608.20
NYSE:HTH,28.92,40.41,38.44,37.37,9298380.75
NYSE:OEC,4.345,11.62,8.26,6.72,3345203.30
NASDAQ:ISTR,17.89,31.77,30.15,29.03,4927456.52
NYSE:EE,21.285,43.175,34.25,32.23,11193147.31
NYSE:NE,25.24,54.98,46.93,45.41,45322365.78
NYSE:CPK,117.64,140.59,123.55,123.78,15443481.98
NYSE:BXP,49.72,79.33,66.28,62.33,95076736.81
