ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:VLO,125.5,265.6101,261.45,240.34,688288389.14
NYSE:WMB,55.82,80.075,71.66,74.37,496468860.98
NYSE:FHN,19.035,26.56,23.63,24.2,93143714.98
NYSE:WLK,56.33,124.23,86.39,87.81,75201833.22
NASDAQ:PAA,15.685,24.26,22.91,22.97,59281849.75
NASDAQ:VISN,5.5,20.55,12.21,12.49,63648211.06
NYSE:RNST,33.04,42.11,39.42,40.77,26838480.18
NASDAQ:HBCP,48.295,66.0,63.39,64.84,4283513.12
NYSE:SITC,4.855,13.095,4.88,5.19,3831260.30
NYSE:AIV,3.935,8.87,4.28,4.23,3854214.30
NASDAQ:TASK,5.39,18.39,5.86,6.21,3056343.49
NYSE:OEC,4.345,12.1,7.28,7.41,3037449.83
NYSE:NLOP,11.235,34.53,11.86,11.99,1315601.66
NASDAQ:FIBK,25.81,39.255,34.32,35.66,35795939.47
NASDAQ:BOKF,91.345,139.73,125.39,130.205,35827474.56
NYSE:FIX,469.16,2073.9883,1850.04,1867.09,772478014.83
NASDAQ:VIAV,9.06,60.43,52.42,53.055,383944311.08
NASDAQ:CATY,42.01,58.51,56.51,57.42,22227011.30
NYSE:NE,25.24,54.98,46.65,47.39,65767848.13
NYSE:KOF,80.225,116.36,107.63,109.9,12311741.89
