ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:CVX,142.4,214.71,165.76,175.98,1912813454.90
NYSE:SLB,31.64,58.8199,46.49,47.79,1036283405.02
NASDAQ:BKR,37.69,70.41,55.5,58.68,556423974.32
NYSE:HAL,20.09,43.59,33.95,35.11,487214203.88
NYSE:FTI,31.88,77.78,66.3,66.14,348169926.10
NYSE:SU,37.225,70.29,53.68,56.5,318171693.82
NYSE:DD,33.335,144.845,135.64,46.67,248435425.25
NYSE:KGS,30.0613,77.68,75.13,71.69,177171869.66
NYSE:SEI,24.57,86.19,80.46,77.95,171952681.93
NASDAQ:WFRD,49.4535,113.15,81.5,89.39,146333829.69
NYSE:TTE,57.48,94.17,77.76,80.31,163848327.05
NYSE:LBRT,9.9,34.478,26.19,27.05,121779013.19
NYSE:AROC,21.17,42.23,40.71,39.06,120436102.18
NYSE:NOV,11.775,21.55,18.55,18.75,110528615.52
NYSE:WBI,18.64,36.2099,34.27,28.59,101004377.53
NYSE:VAL,41.23,114.12,72.6,78.54,88295168.93
NYSE:TDW,45.18,93.13,66.63,66.41,69288994.32
NYSE:PUMP,4.51,18.5,14.34,14.65,64711300.60
NYSE:TS,33.65,64.595,55.49,58.03,66164366.83
NASDAQ:VISN,7.135,20.55,12.78,12.5,71950025.43
