ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SLB,31.64,58.8199,47.42,50.33,1060219826.16
NYSE:HAL,20.09,43.59,34.67,36.23,557566681.10
NASDAQ:BKR,37.455,70.41,56.94,60.07,524301097.17
NASDAQ:EBAY,72.84,119.31,108.0,107.89,406452235.70
NYSE:KMI,25.6,34.805,33.01,31.33,334813524.09
NYSE:FTI,31.88,77.78,67.03,67.01,289835586.07
NYSE:SEI,24.57,86.19,79.43,81.28,160413990.83
NASDAQ:WFRD,47.2914,113.15,84.84,94.15,133643657.02
NYSE:TTE,57.48,94.17,78.28,82.12,149750929.93
NYSE:HUN,7.295,16.085,11.33,12.73,121068953.35
NYSE:KGS,30.0613,77.68,73.96,66.55,127887439.55
NYSE:WBI,18.64,36.2099,30.36,30.71,101996748.48
NYSE:NOV,11.775,21.55,18.94,19.3,106807493.03
NYSE:SF,67.96,134.74,71.47,73.46,98735559.37
NYSE:OLN,18.075,30.464000000000002,21.39,23.0,89682019.62
NYSE:AROC,21.17,41.57,41.4,35.48,84495048.11
NYSE:LBRT,9.9,34.478,27.25,27.17,100909712.76
NYSE:VAL,41.0301,114.12,77.33,83.05,80111663.41
NYSE:TS,33.65,64.595,57.36,59.11,71164737.20
NASDAQ:PAA,15.685,24.26,21.62,21.58,65921756.16
