ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,144.845,137.22,47.71,235350639.90
NASDAQ:VISN,7.135,20.55,12.58,12.66,69604059.79
NYSE:AD,35.2501,79.165,37.07,38.86,15917884.26
NYSE:AIV,2.85,8.87,2.97,2.9,5542706.06
NYSE:SITC,4.51,13.095,4.51,4.77,4846558.18
NASDAQ:TASK,4.465,18.39,4.73,4.91,3731658.10
NYSE:ELME,1.26,17.68,1.48,2.01,4462914.63
NYSE:NLOP,11.08,34.53,11.36,11.6,2319289.98
NASDAQ:TSCO,28.36,63.9899,31.21,30.24,495204761.69
NASDAQ:SLM,17.77,34.97,25.45,23.03,71900661.15
NASDAQ:KLAC,235.0,2431.29,248.64,259.56,3769631754.22
NYSE:OLN,18.075,30.464000000000002,21.73,22.01,95345239.90
NASDAQ:HWKN,117.9816,186.15,161.59,161.45,28309333.14
NYSE:TTE,57.48,94.17,76.77,80.43,160584244.49
NYSE:DK,19.81,50.325,47.82,41.47,54337984.63
NYSE:RGA,165.52,229.21,215.28,210.54,88026675.56
NASDAQ:PAA,15.685,24.26,21.85,21.34,61484260.39
NASDAQ:KALU,71.44,195.22,187.17,182.75,66932147.96
NYSE:BIP,29.63,40.32,36.6,37.57,24754030.75
NYSE:OEC,4.345,11.62,7.02,7.44,5552886.31
