ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,46.84,47.65,150838832.75
NASDAQ:PAA,15.685,24.26,22.48,22.92,48056632.44
NASDAQ:VISN,5.5,20.55,12.65,12.41,67449891.22
NYSE:AIV,2.855,8.87,2.87,3.06,5771391.28
NYSE:SITC,4.855,13.095,5.01,4.95,3224772.23
NASDAQ:TASK,5.37,18.39,5.57,5.95,2466861.32
NYSE:ELME,1.98,17.68,2.04,2.05,2104022.93
NYSE:NLOP,11.235,34.53,11.65,11.98,1325583.84
NYSE:CX,6.6301,13.67,12.7,12.94,53450782.82
NYSE:KMI,25.6,34.805,31.36,31.7,285619032.50
NASDAQ:SLM,17.77,34.97,22.14,22.28,64115836.85
NYSE:VLO,130.78,265.6101,255.6,258.85,697977870.23
NYSE:TK,7.115,14.38,11.88,11.4,6537890.15
NYSE:HTH,28.92,40.41,37.88,37.13,10256004.68
NYSE:OEC,4.345,12.1,7.51,7.18,3095003.71
NASDAQ:ISTR,17.89,31.77,29.78,28.63,4471245.60
NYSE:EE,21.285,43.175,33.14,32.39,11188157.33
NYSE:NE,25.24,54.98,46.13,46.68,49228587.42
NYSE:CPK,117.64,140.59,122.31,121.29,16230150.95
NYSE:BXP,49.72,79.33,66.23,62.05,97725533.78
