ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,46.67,48.54,193156654.99
NASDAQ:VISN,6.12,20.55,12.5,12.76,67944971.01
NYSE:AD,37.5,79.165,37.91,39.78,18294067.09
NYSE:AIV,2.85,8.87,2.92,2.87,5608399.98
NYSE:SITC,4.675,13.095,4.72,4.83,3658037.61
NASDAQ:TASK,4.68,18.39,4.69,5.38,3306995.62
NYSE:ELME,1.98,17.68,2.02,2.02,2143040.72
NYSE:NLOP,11.235,34.53,11.45,11.7,1640970.92
NYSE:TTE,57.48,94.17,80.31,84.07,145774118.35
NASDAQ:KLAC,236.0,2431.29,244.49,256.42,3758853057.74
NYSE:RGA,165.52,229.21,211.74,210.39,80865659.72
NASDAQ:HWKN,117.9816,186.15,163.38,158.84,19374764.22
NYSE:OLN,18.075,30.464000000000002,21.46,25.3,82886416.33
NASDAQ:SLM,17.77,34.97,23.24,21.92,71348028.82
NYSE:DK,19.81,50.325,43.41,44.73,50147110.43
NASDAQ:TSCO,28.36,63.9899,29.68,30.88,410125268.26
NASDAQ:HTO,43.75,61.87,57.54,57.2,25588173.70
NASDAQ:LRCX,90.29,409.75,371.33,388.92,5128902755.07
NYSE:MDU,15.76,22.98,21.59,21.05,32488712.80
NYSE:OEC,4.345,11.62,6.86,8.13,4823609.65
