ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,45.06,47.97,148330684.97
NYSE:FHN,19.035,26.56,24.72,23.63,107418704.18
NASDAQ:PAA,15.685,24.26,22.73,22.91,45381021.54
NASDAQ:VISN,5.5,20.55,12.07,12.21,65748938.63
NASDAQ:FIBK,25.81,39.255,36.22,34.32,32651027.92
NASDAQ:EBC,14.1,22.575,20.46,19.29,54125372.86
NASDAQ:UBSI,34.103,45.925,44.88,42.58,35142450.26
NYSE:RNST,33.04,42.4,41.95,39.42,26620931.62
NASDAQ:WSFS,49.915,74.685,74.04,69.69,29926700.05
NASDAQ:IBOC,61.15,75.68,75.31,71.0,24010736.56
NASDAQ:CATY,42.01,60.08,59.49,56.51,23674385.34
NASDAQ:WSBC,29.18,38.1,35.77,33.61,31552476.50
NASDAQ:WAFD,26.31,38.59,36.55,34.56,17478589.27
NYSE:VLO,129.6501,265.6101,257.99,261.45,674535684.50
NASDAQ:RRBI,55.97,98.85,93.09,89.74,8474785.40
NASDAQ:HFWA,21.32,28.98,28.72,26.69,6934509.47
NASDAQ:CWBC,17.98,25.78,25.31,23.62,9231201.81
NASDAQ:CAC,35.0,53.71,51.8,48.46,4495492.46
NASDAQ:BFST,22.515,30.32,28.9,27.73,5938958.90
NASDAQ:HBCP,48.295,67.99,67.46,63.39,4120865.81
