ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,47.71,46.84,176403516.82
NASDAQ:VISN,6.05,20.55,12.66,12.65,64443414.27
NYSE:AD,38.4,79.165,38.86,40.11,21303882.26
NYSE:AIV,2.85,8.87,2.9,2.87,5673194.17
NYSE:SITC,4.675,13.095,4.77,5.01,3314194.73
NASDAQ:TASK,4.895,18.39,4.91,5.57,3063848.96
NYSE:ELME,1.98,17.68,2.01,2.04,1993467.48
NYSE:NLOP,11.235,34.53,11.6,11.65,1488814.65
NASDAQ:KLAC,236.0,2431.29,259.56,2411.64,3636147170.97
NYSE:RGA,165.52,229.21,210.54,206.18,78106229.27
NYSE:TTE,57.48,94.17,80.43,87.72,135488583.78
NASDAQ:SLM,17.77,34.97,23.03,22.14,72778162.17
NASDAQ:TSCO,28.36,63.9899,30.24,31.26,388178203.10
NYSE:DK,19.81,50.325,41.47,47.07,53964332.47
NYSE:OLN,18.075,30.464000000000002,22.01,24.2,73917027.71
NASDAQ:HWKN,117.9816,186.15,161.45,156.89,19215865.51
NYSE:OEC,4.345,11.62,7.44,7.51,4229047.97
NASDAQ:HTO,43.75,61.87,56.69,56.64,24930353.77
NASDAQ:LRCX,87.75,401.0,389.04,362.52,4732225659.19
NASDAQ:EXPO,51.91,81.95,56.89,56.62,38084150.58
