ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,48.04,47.06,142166444.12
NASDAQ:VISN,5.5,20.55,12.61,12.14,61763757.70
NYSE:AD,39.35,79.165,39.69,50.79,34280696.95
NYSE:AIV,2.85,8.87,2.91,2.92,5599999.33
NYSE:SITC,4.77,13.095,4.81,5.06,2805919.88
NASDAQ:TASK,5.3,18.39,5.36,5.72,2691466.64
NYSE:ELME,1.98,17.68,2.02,2.04,1776246.65
NYSE:NLOP,11.235,34.53,11.78,11.88,1322808.91
NYSE:DK,19.81,50.325,44.05,46.55,50050375.37
NYSE:TTE,57.48,94.17,84.17,88.48,114511558.82
NASDAQ:EBAY,72.84,119.31,109.32,108.66,383303674.29
NYSE:RGA,165.52,229.21,209.44,203.3,68239281.17
NASDAQ:TSCO,28.36,63.9899,30.21,29.96,375335550.05
NASDAQ:KLAC,236.0,2431.29,237.33,2139.37,3050554190.57
NYSE:OEC,4.345,11.62,7.94,7.25,3349449.66
NASDAQ:SLM,17.77,34.97,22.45,23.05,65987874.24
NASDAQ:HTO,43.75,61.87,57.25,57.64,22816644.36
NASDAQ:EXPO,51.91,81.95,57.34,57.23,32358878.34
NYSE:MDU,15.76,22.98,21.02,20.97,26914137.36
NASDAQ:PAA,15.685,24.26,21.81,22.47,52728556.34
