ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TLRY,0.3507,1.88,1.37,1.06,100362955.88
NYSE:HIMS,13.47,72.98,44.01,43.38,1010105463.03
NASDAQ:TIGR,3.39,14.48,11.57,10.53,89084167.79
NYSE:HPQ,21.21,39.795,27.11,26.47,210637188.63
NYSE:PM,116.12,186.69,164.19,172.85,757066370.78
NYSE:TDOC,6.35,15.21,7.74,7.22,36659912.10
NYSE:RLX,1.57,2.69,2.4,2.24,8931123.15
NYSE:BTI,34.17,59.29,56.77,59.01,232313005.84
NYSE:PBI,6.215,13.11,12.3,11.34,35292029.87
NYSE:TPR,39.4,114.05,100.98,98.87,590789178.19
NYSE:IBM,196.97,296.16,244.84,242.55,902972699.07
NYSE:DDD,1.32,4.9991,2.56,1.97,10131868.91
NYSE:REZI,14.18,34.84,34.7,32.05,62752627.02
NASDAQ:MAT,13.945,22.065,18.53,17.7,50999185.41
NYSE:ACN,236.67,398.35,257.12,255.05,946068932.33
NASDAQ:TOI,0.1253,4.5,3.46,3.74,6427103.53
NASDAQ:PAYX,128.92,161.24,138.65,138.88,289340604.76
NYSE:NVT,41.705,92.75,91.11,88.04,140223269.00
NYSE:UDR,36.61,47.55,38.98,38.82,71934171.18
NYSE:CPRI,11.86,43.34,21.55,20.15,49294433.29
