ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TLRY,0.3507,1.94,1.39,1.14,116135202.30
NYSE:HIMS,13.47,72.98,42.99,45.1,1028078349.66
NASDAQ:GRAB,3.17,5.72,5.01,5.1,119093156.71
NASDAQ:TIGR,3.39,14.48,12.71,10.49,70992266.25
NASDAQ:BTOG,0.1184,3.09,0.4451,0.4519,5273843.42
NASDAQ:XP,10.82,20.64,16.72,17.5,112899681.98
NYSE:TDOC,6.35,15.21,7.67,7.49,38721134.97
NYSE:SE,75.67,190.7499,187.55,177.27,989339443.48
NYSE:BTI,34.17,59.29,57.8,57.72,231371530.83
NYSE:BB,2.22,6.24,3.75,3.75,20059654.40
NYSE:DDD,1.32,4.9991,2.18,2.09,11218689.87
NASDAQ:BTDR,5.4,26.99,13.12,14.36,44134034.51
NYSE:PBI,6.215,13.11,12.38,11.11,31860163.13
NASDAQ:FLEX,25.11,53.97,52.98,49.77,174342104.55
NYSE:IBM,195.9,296.16,239.43,239.45,1023133504.59
NYSE:ACN,236.67,398.35,256.05,249.13,1004853561.61
NYSE:QSR,58.71,74.09,62.73,65.84,141250342.15
NASDAQ:MAT,13.945,22.065,18.28,17.95,55294060.21
NASDAQ:WVE,5.04,16.735,9.94,9.74,15803253.39
NYSE:REZI,14.18,34.6,34.41,31.79,73128074.77
