date,symbol,amount
2025-08-13,NYSE:VALE,0.341689
2025-09-02,NYSE:KEY,0.205
2025-11-07,NYSE:PFE,0.43
2025-09-17,NASDAQ:HBAN,0.155
2025-12-18,NASDAQ:HBAN,0.155
2025-08-18,NYSE:NVO,0.584816
2025-08-05,NYSE:BBD,0.003479
2025-09-03,NYSE:BBD,0.003515
2025-10-01,NYSE:BBD,0.055781
2025-10-03,NYSE:BBD,0.003573
2025-11-05,NYSE:BBD,0.003472
2025-08-04,NYSE:ITUB,0.003105
2025-08-20,NYSE:ITUB,0.066515
2025-09-02,NYSE:ITUB,0.003105
2025-10-02,NYSE:ITUB,0.003105
2025-11-04,NYSE:ITUB,0.003105
2025-10-28,NYSE:NOK,0.0348
2025-09-05,NYSE:AMCR,0.1275
2025-10-03,NYSE:BMY,0.62
2025-09-03,NYSE:SLB,0.285
2025-12-03,NYSE:SLB,0.285
2025-08-29,NYSE:AG,0.0048
2025-08-08,NYSE:ET,0.33
2025-11-07,NYSE:ET,0.3325
2025-09-29,NASDAQ:ERIC,0.151491
