ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:VALE,8.055,12.045,9.71,10.0,607973457.84
NYSE:KEY,12.725,20.0395,17.65,18.57,730916303.63
NYSE:PFE,20.915,30.43,23.49,24.79,973739705.49
NASDAQ:HBAN,11.915,18.445,16.04,16.84,661221195.51
NYSE:NU,9.01,16.145,12.05,12.73,553163106.40
NASDAQ:GRAB,2.98,5.72,4.8,5.36,223285952.14
NYSE:NVO,46.9,139.735,48.19,71.7,1687456250.55
NYSE:BBD,1.84,3.13,2.81,2.8,93937445.22
NYSE:ITUB,4.86,6.95,6.29,6.37,160800639.68
NASDAQ:ENVX,5.27,16.49,10.705,14.69,137807178.29
NYSE:NOK,3.7,5.48,4.05,4.33,128282482.09
NYSE:AMCR,8.37,11.48,9.3,9.74,203429605.89
NASDAQ:MSTR,113.69,1421.58,366.63,405.89,4229776514.40
NASDAQ:CIFR,1.86,7.77,4.93,6.47,172531177.78
NYSE:BMY,42.96,63.33,44.23,48.43,659264817.42
NYSE:SLB,31.11,46.16,33.05,35.47,574652759.20
NYSEAMERICAN:GORO,0.124,0.815,0.5299,0.4874,1681578.79
NYSE:AG,4.43,9.48,7.83,8.57,116131997.50
NYSE:ET,14.6,21.45,17.79,17.72,229199250.68
NASDAQ:ERIC,6.41,8.995,7.25,7.49,109948015.71
