ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:PFE,20.915,30.43,24.58,23.49,1279705339.29
NYSE:HIMS,13.47,72.98,51.94,62.55,2403118444.81
NYSE:BBD,1.84,3.13,2.9,2.81,112543557.32
NYSE:NVO,45.05,139.735,51.08,48.19,2052486626.05
NYSE:ITUB,4.86,6.95,6.86,6.29,195406804.52
NYSE:KEY,12.725,20.0395,17.61,17.65,622340755.77
NYSE:ET,14.6,21.45,17.28,17.79,284498647.31
NASDAQ:GRAB,3.08,5.72,4.88,4.8,191363020.94
NYSE:IONQ,6.54,54.74,41.85,38.12,824360037.93
NYSE:PBI,5.6,13.11,11.18,11.25,61381035.77
NYSE:DVN,25.89,46.04,33.28,32.14,284575217.43
NYSE:OXY,34.785,59.31,44.32,43.41,515511377.84
NYSE:PR,10.01,16.33,13.26,13.65,154350972.59
NYSE:TEVA,12.465,22.8,16.37,15.38,243775055.43
NASDAQ:SSRM,4.39,15.49,15.19,12.07,44876445.30
NYSE:GEO,11.75,36.46,21.33,25.0,98755412.87
NYSE:AG,4.59,9.48,8.61,7.83,110659624.13
NYSE:CTRA,22.3,29.95,24.02,23.7,182563198.22
NYSE:RF,17.74,27.96,24.92,24.89,360250729.58
NYSE:FHN,14.715,23.0,21.41,21.34,205305656.75
