date,ticker,high,low,open,close,split_coefficient
2025-08-08,NYSE:PFE,24.61,24.16,24.2899,24.58,1.0
2025-08-11,NYSE:PFE,24.92,24.53,24.6,24.58,1.0
2025-08-12,NYSE:PFE,24.7684,24.47,24.655,24.65,1.0
2025-08-13,NYSE:PFE,25.195,24.743,24.745,25.16,1.0
2025-08-14,NYSE:PFE,25.18,24.815,25.09,25.11,1.0
2025-08-15,NYSE:PFE,25.3,24.97,25.22,25.14,1.0
2025-08-18,NYSE:PFE,25.23,25.01,25.14,25.07,1.0
2025-08-19,NYSE:PFE,25.43,25.1,25.14,25.32,1.0
2025-08-20,NYSE:PFE,25.69,25.34,25.39,25.38,1.0
2025-08-21,NYSE:PFE,25.885,25.37,25.41,25.74,1.0
2025-08-22,NYSE:PFE,26.11,25.76,25.9,25.88,1.0
2025-08-25,NYSE:PFE,25.89,25.11,25.88,25.14,1.0
2025-08-26,NYSE:PFE,25.24,24.87,25.14,24.92,1.0
2025-08-27,NYSE:PFE,25.17,24.85,25.01,25.065,1.0
2025-08-08,NYSE:HIMS,52.71,50.4221,52.055,51.94,1.0
2025-08-11,NYSE:HIMS,52.1,49.56,51.3043,49.98,1.0
2025-08-12,NYSE:HIMS,48.98,47.25,48.725,47.96,1.0
2025-08-13,NYSE:HIMS,48.65,46.76,48.59,48.33,1.0
2025-08-14,NYSE:HIMS,47.8,45.28,47.3881,47.13,1.0
2025-08-15,NYSE:HIMS,47.35,45.34,46.02,46.02,1.0
2025-08-18,NYSE:HIMS,45.757,44.55,45.22,45.1,1.0
2025-08-19,NYSE:HIMS,45.1,41.92,44.78,42.18,1.0
2025-08-20,NYSE:HIMS,43.66,40.9301,42.49,43.38,1.0
2025-08-21,NYSE:HIMS,44.9288,42.98,43.26,43.96,1.0
2025-08-22,NYSE:HIMS,45.71,42.63,42.905,44.57,1.0
2025-08-25,NYSE:HIMS,44.83,42.97,44.44,42.99,1.0
2025-08-26,NYSE:HIMS,46.2912,43.1,43.5,45.35,1.0
2025-08-27,NYSE:HIMS,45.9237,43.99,45.32,44.01,1.0
2025-08-08,NYSE:BBD,2.93,2.88,2.9,2.9,1.0
2025-08-11,NYSE:BBD,2.92,2.88,2.89,2.9,1.0
2025-08-12,NYSE:BBD,3.03,2.95,2.95,3.02,1.0
2025-08-13,NYSE:BBD,3.03,2.97,3.0,2.99,1.0
2025-08-14,NYSE:BBD,3.01,2.93,2.94,2.96,1.0
2025-08-15,NYSE:BBD,2.99,2.95,2.95,2.96,1.0
2025-08-18,NYSE:BBD,3.03,2.98,3.02,3.02,1.0
2025-08-19,NYSE:BBD,2.92,2.84,2.9,2.86,1.0
2025-08-20,NYSE:BBD,2.92,2.85,2.86,2.88,1.0
2025-08-21,NYSE:BBD,2.9,2.86,2.87,2.89,1.0
2025-08-22,NYSE:BBD,2.99,2.892,2.91,2.98,1.0
2025-08-25,NYSE:BBD,3.02,2.98,2.99,3.0,1.0
2025-08-26,NYSE:BBD,3.03,2.96,3.01,2.98,1.0
2025-08-27,NYSE:BBD,3.03,2.95,2.98,3.02,1.0
2025-08-08,NYSE:NVO,51.3,50.11,50.7,51.08,1.0
2025-08-11,NYSE:NVO,50.695,49.79,50.4,49.87,1.0
2025-08-12,NYSE:NVO,50.305,49.38,49.415,49.78,1.0
2025-08-13,NYSE:NVO,51.235,50.24,50.28,50.9,1.0
2025-08-14,NYSE:NVO,50.95,49.865,50.475,50.95,1.0
2025-08-15,NYSE:NVO,52.75,51.37,51.435,52.41,1.0
2025-08-18,NYSE:NVO,54.99,53.745,54.6,53.75,1.0
2025-08-19,NYSE:NVO,55.48,54.02,54.565,54.78,1.0
2025-08-20,NYSE:NVO,54.63,53.83,54.33,54.3,1.0
2025-08-21,NYSE:NVO,55.85,54.565,54.8,55.45,1.0
2025-08-22,NYSE:NVO,57.51,56.64,56.71,56.98,1.0
2025-08-25,NYSE:NVO,58.34,56.2513,57.43,56.34,1.0
2025-08-26,NYSE:NVO,55.3658,54.6,55.02,55.34,1.0
2025-08-08,NYSE:ITUB,6.87,6.7845,6.85,6.86,1.0
