ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:HE,7.605,18.19,9.18,9.94,32052884.89
NYSE:TTE,52.09,75.39,56.7,55.521,1168225.11
NYSE:REZI,16.36,28.28,22.91,23.48,36446453.04
NYSE:ALEX,15.53,20.3,17.41,17.4,8875574.24
NYSE:CPF,17.995,33.25,27.66,28.78,10018860.30
NYSE:WMS,113.1,184.27,115.03,115.58,69665245.37
NYSE:WFG,73.91,102.4,89.82,86.47,8813603.03
NASDAQ:UFPI,107.49,141.33,112.11,112.21,44774667.78
NYSE:STC,56.16,78.44,65.82,69.05,12857803.38
NYSE:SEM,18.02,40.98,18.41,18.99,21632749.39
NYSE:RTX,84.43,128.7,114.1,116.71,458507703.31
NYSE:TRI,142.7975,176.03,160.96,162.0,28807670.24
NYSE:MHK,96.28,164.289,117.77,118.82,67661701.41
NYSE:SHW,282.09,400.42,337.82,343.29,487848602.16
NYSE:UWMC,5.44,9.74,5.7,5.78,20654627.87
NYSE:FAF,51.595,70.92,60.76,62.54,28598384.96
NYSE:RKT,10.67,21.38,10.82,11.1,32760296.09
NYSE:HEI.A,132.96,219.22,179.68,188.22,42853080.28
NYSE:AA,24.86,47.77,36.49,37.68,137179058.35
NYSE:PFSI,81.925,119.13,99.86,102.07,28699173.92
NYSE:HCC,50.6,75.53,53.41,53.63,31927424.75
