ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:III,2.95,6.4495,4.62,4.59,1760934.24
NYSE:DD,33.335,83.4,51.07,50.87,285609867.19
NYSE:ELME,2.1,17.68,2.15,2.18,2949151.67
NYSE:STM,17.25,35.07,34.05,33.2,288553128.10
NASDAQ:EXPE,130.01,303.8,198.12,200.42,937617615.66
NASDAQ:ADTN,6.93,12.44,10.58,10.15,12454779.46
NASDAQ:INDI,1.53,6.05,3.53,3.8,15157491.23
NASDAQ:GDYN,6.11,21.705,6.45,6.51,12334335.01
NYSE:INGM,14.25,23.93,20.24,21.41,7831389.51
NASDAQ:HLIT,7.8,12.18,10.44,10.75,13266192.69
NASDAQ:INSG,6.24,18.11,13.55,9.85,2777768.66
NASDAQ:TTGT,3.445,15.55,3.575,5.0,2774532.59
NASDAQ:CEVA,18.23,38.94,20.13,20.45,10594447.90
NYSE:CTS,34.02,59.66,52.94,56.0,13079551.42
NYSE:PH,488.45,1026.285,1023.02,1009.93,623599772.00
NYSE:FIS,46.16,82.74,48.11,47.52,276021578.62
NASDAQ:VISN,2.94,20.55,17.95,19.1,47309273.25
NASDAQ:ACMR,16.82,71.65,67.76,65.18,83463739.36
NYSE:BF.B,25.315,38.85,30.42,29.26,112122615.35
NYSE:ONTO,85.88,232.49,224.18,220.29,259683340.77
