ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:III,2.95,6.4495,4.76,4.56,1846733.21
NYSE:DD,33.335,83.4,50.41,49.43,293187780.00
NYSE:ELME,2.1,17.68,2.18,2.17,3040710.57
NASDAQ:LASR,6.2,59.0,56.01,52.43,70063291.02
NASDAQ:INDI,1.53,6.05,3.63,3.7,14294481.58
NYSE:FIS,46.16,82.74,49.13,46.95,291760131.03
NASDAQ:ADTN,6.93,12.44,10.07,9.94,11401389.07
NASDAQ:GDYN,6.16,25.5,6.81,6.6,13063728.56
NASDAQ:QUIK,4.26,9.27,8.11,6.7,1440345.89
NYSE:INGM,14.25,24.0,21.66,21.11,7662887.61
NYSE:CUK,13.65,33.72,31.83,32.33,89719978.63
NYSE:STM,17.25,35.07,33.62,33.61,334988337.04
NYSE:NABL,4.47,10.408,4.76,5.31,10671966.35
NASDAQ:CEVA,18.23,38.94,19.46,22.55,9702667.90
NASDAQ:EXPE,130.01,303.8,203.48,227.24,926056860.79
NYSE:EPAM,128.78,223.45,138.85,163.12,267454408.73
NASDAQ:AVGO,138.1,414.61,332.65,331.17,6861875054.91
NASDAQ:VICR,38.925,177.0,170.01,164.29,97953985.09
NASDAQ:HCKT,13.5369,31.28,13.96,13.8,5272087.58
NYSE:GCTS,0.9,2.47,1.27,1.24,1956019.23
