ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:ELME,2.1,18.08,2.22,2.2,18355268.10
NASDAQ:PI,60.85,247.0635,116.04,138.1,128372071.84
NYSE:DD,33.335,85.0,46.73,43.92,185915367.58
NASDAQ:LASR,6.2,51.34,51.12,45.61,67551758.58
NYSE:NABL,5.33,10.408,5.61,6.07,8680292.23
NASDAQ:LYTS,13.77,24.75,22.89,22.11,3434363.79
NASDAQ:HIMX,5.66,11.8,7.91,8.13,8529210.82
NYSE:FIS,50.48,83.705,51.93,55.25,332368378.20
NASDAQ:CEVA,18.23,38.94,22.54,21.09,7043936.60
NASDAQ:HCKT,15.885,34.0234,16.17,18.25,3591139.18
NYSE:STM,17.25,33.465,29.85,27.89,275698156.88
NASDAQ:IMOS,12.7827,45.4339,33.56,37.13,1323128.62
NYSE:ST,17.32,36.7861,35.99,34.59,72206966.92
NASDAQ:POET,3.09,9.41,5.87,5.8,59163727.14
NASDAQ:INDI,1.53,6.05,3.95,4.1,10324833.54
NYSE:BDC,83.18,140.43,139.75,117.51,38340914.51
NYSE:INGM,14.25,24.33,21.81,21.12,8501717.77
NASDAQ:MVIS,0.6505,1.93,0.7688,0.8126,4721780.84
NYSE:VLN,1.37,3.34,1.54,1.7,1934885.00
NASDAQ:AIP,5.46,19.85,14.93,15.01,6199389.36
