ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:CISS,0.08199999999999999,5.9399,1.52,1.66,14367296.86
NASDAQ:IMPP,2.116965,6.57,3.59,3.68,2225874.25
NYSE:DAC,65.4,108.87,107.31,103.0,8904858.77
NASDAQ:ESEA,26.3,66.0,58.9,53.5,1945831.79
NYSE:GSL,17.7301,39.02,38.85,37.3,11236987.11
NASDAQ:GASS,4.9,8.35,8.04,8.03,967364.88
NYSE:TEN,13.402000000000001,28.75,28.58,27.31,6674383.67
NYSE:NMM,28.37,63.56399999999999,62.23,61.82,8234961.24
NYSE:DSX,1.27,2.53,2.41,2.35,1421246.11
NYSE:ECO,17.91,43.22,42.71,40.38,13656516.52
NASDAQ:SHIP,4.78,12.82,12.66,10.81,2440809.88
NASDAQ:SBLK,12.06,24.7,24.53,23.29,23514805.35
NYSE:ELME,2.1,17.68,2.18,2.25,3921105.88
NYSE:DD,33.335,84.82,50.87,47.1,300638249.38
NASDAQ:III,2.95,6.4495,4.59,5.22,2082616.66
NYSE:FIS,46.16,82.74,47.52,50.59,339901318.94
NASDAQ:HCKT,13.5369,34.0234,13.83,15.62,3863160.98
NYSE:NABL,5.125,10.408,5.17,5.54,9555503.99
NYSE:STM,17.25,35.07,33.2,32.51,357202280.94
NYSE:LDOS,123.62,205.77,161.53,194.58,207348703.41
