ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:ELME,2.1,18.08,2.18,2.22,4384548.28
NYSE:IT,139.18,519.37,158.58,156.33,452996223.05
NYSE:DD,33.335,85.0,50.22,46.73,293213736.05
NASDAQ:HCKT,13.61,34.0234,13.93,16.17,3661077.99
NASDAQ:III,2.95,6.4495,4.74,5.24,2043742.04
NASDAQ:MVIS,0.6505,1.93,0.7515,0.7688,3636628.97
NYSE:FIS,46.16,82.74,46.8,51.93,331694278.53
NYSE:STM,17.25,35.07,33.61,29.85,358006823.10
NASDAQ:ADTN,6.93,12.44,10.13,9.86,10306842.08
NYSE:ST,17.32,37.95,36.88,35.99,100935491.31
NYSE:NABL,5.195,10.408,5.35,5.61,9398859.52
NASDAQ:HIMX,5.66,11.8,7.72,7.91,9770236.52
NYSE:LDOS,123.62,205.77,176.3,192.99,178387157.04
NYSE:PSN,54.5595,89.5,63.38,69.44,96224533.44
NASDAQ:LASR,6.2,55.92,52.28,51.12,83385756.21
NYSE:ASGN,39.25,78.28,41.43,52.5,45600864.49
NYSEAMERICAN:MPTI,34.5,67.5238,61.58,64.38,1807187.88
NASDAQ:NOVT,98.27,153.2,146.39,141.47,53735314.86
NASDAQ:CGNX,22.67,59.88,58.79,42.37,169342005.82
NASDAQ:CEVA,18.23,38.94,22.67,22.54,7628430.70
