ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:EXPE,130.01,303.8,217.93,199.76,923182343.09
NASDAQ:III,2.95,6.4495,4.78,4.66,1572652.58
NYSE:STM,17.25,35.07,34.38,33.2,221135959.33
NYSE:DD,33.335,83.4,50.35,50.24,212886031.49
NYSE:ELME,2.1,17.68,2.17,2.2,2690756.12
NASDAQ:TRIP,9.4601,20.16,10.28,10.57,53288927.89
NYSE:INGM,14.25,23.93,20.63,21.41,7827950.35
NASDAQ:ADTN,6.93,12.44,9.91,9.88,15121557.55
NASDAQ:VISN,2.94,20.55,17.82,18.54,59291137.74
NASDAQ:GDYN,6.11,20.7232,6.9,6.99,12576146.24
NASDAQ:INDI,1.53,6.05,3.69,3.43,15096515.86
NYSE:VIK,31.79,81.4753,79.71,77.04,159170080.37
NASDAQ:TASK,9.55,18.59,10.65,10.37,7516208.55
NYSE:NABL,4.31,10.28,4.51,4.74,11871172.90
NASDAQ:LASR,6.2,62.98,62.95,55.68,89053023.53
NYSE:CUK,13.65,33.72,32.58,31.42,76246672.47
NASDAQ:ABNB,99.88,145.69,136.97,125.81,859939758.03
NYSE:PRSU,26.66,39.93,34.94,36.97,8157190.71
NYSE:UIS,2.11,6.06,2.43,2.21,3398864.03
NYSE:TOL,86.67,168.36,158.65,160.2,214288852.75
