ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:MVIS,0.6505,1.93,0.6679999999999999,0.8481,4638503.05
NASDAQ:QCOM,120.8019,205.95,136.3,152.22,1761469305.35
NYSE:FIS,50.48,83.97,50.82,55.2,310496568.79
NASDAQ:SWKS,47.93,90.9,60.92,55.79,321087352.98
NYSE:G,37.48652,56.76,37.7,44.61,97216775.31
NASDAQ:INDI,1.53,6.05,3.64,4.29,10391194.49
NYSE:ELME,2.1,18.08,2.21,2.18,20248731.56
NASDAQ:CGNX,22.67,49.76,39.49,39.09,67936441.33
NASDAQ:LTRX,1.91,8.24,5.82,6.8,14800207.70
NYSE:NABL,5.33,10.408,5.51,6.15,8608041.11
NASDAQ:GDYN,6.94,25.5,7.06,8.17,8893073.61
NASDAQ:JKHY,144.12,196.0,176.96,177.94,194678414.63
NYSE:ST,17.32,36.7861,35.47,34.92,56314182.21
NASDAQ:POWI,30.86,68.2,47.2,47.12,43824925.78
NASDAQ:SIMO,37.21,133.34,126.175,116.17,99755246.18
NASDAQ:HLIT,7.8,11.51,9.62,9.86,7846350.75
NASDAQ:AIP,5.46,19.85,13.71,15.66,5957822.81
NASDAQ:III,2.95,6.4495,5.1,5.59,1514531.50
NASDAQ:INSG,6.24,18.11,9.85,11.01,1741855.15
NASDAQ:LYTS,13.77,24.75,21.96,22.3,3709323.05
