ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:ELME,2.1,18.08,2.19,2.23,22128551.25
NASDAQ:QCOM,120.8019,205.95,152.62,154.52,1344165083.60
NASDAQ:SWKS,47.93,90.9,56.83,59.76,273598279.67
NYSE:FIS,54.4,83.97,56.08,59.1,278893541.52
NASDAQ:CTSH,65.15,90.82,82.91,85.61,365072838.53
NYSE:DD,33.335,85.0,44.43,44.2,187931791.61
NYSE:G,37.48652,56.76,44.13,45.48,67292555.01
NASDAQ:LTRX,1.91,8.24,6.8,6.35,12638397.42
NYSE:ST,17.32,36.25,35.58,34.9,44069270.79
NASDAQ:GDYN,7.37,25.5,8.29,8.65,7752716.30
NASDAQ:III,2.95,6.4495,5.72,5.72,1618966.90
NASDAQ:CGNX,22.67,49.76,39.76,39.37,66059642.48
NYSE:NABL,6.0,10.408,6.01,6.77,7398941.54
NASDAQ:POWI,30.86,68.2,46.52,44.27,39937033.21
NASDAQ:INDI,1.53,6.05,3.96,4.48,10968865.46
NYSE:BDC,83.18,133.766,122.64,117.42,25438203.96
NYSE:IT,201.78,584.01,202.4,236.58,278568199.31
NASDAQ:JKHY,144.12,196.0,179.18,182.94,149864041.89
NYSE:ESE,128.59,234.425,233.09,221.92,39025285.43
NASDAQ:AIP,5.46,19.85,15.17,15.76,6922585.45
