ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:III,2.95,6.4495,4.76,4.56,1846733.21
NYSE:DD,33.335,83.4,50.41,49.43,293187780.00
NYSE:ELME,2.1,17.68,2.18,2.17,3040710.57
NASDAQ:VISN,2.94,20.55,18.97,18.74,48318112.08
NASDAQ:LASR,6.2,59.0,56.01,52.43,70063291.02
NASDAQ:TASK,9.55,18.59,10.72,9.75,3755282.72
NASDAQ:GDYN,6.16,21.705,6.81,6.6,13063728.56
NYSE:FIS,46.16,82.74,49.13,46.95,291760131.03
NASDAQ:ADTN,6.93,12.44,10.07,9.94,11401389.07
NASDAQ:INDI,1.53,6.05,3.63,3.7,14294481.58
NYSE:STM,17.25,35.07,33.62,33.61,334988337.04
NASDAQ:EXPE,130.01,303.8,203.48,227.24,926056860.79
NASDAQ:HCKT,13.5369,30.99,13.96,13.8,5272087.58
NYSE:NABL,4.47,10.408,4.76,5.31,10671966.35
NYSE:INGM,14.25,23.93,21.66,21.11,7662887.61
NYSE:PH,488.45,1024.58,1022.23,982.21,616953823.31
NASDAQ:INSG,6.24,18.11,12.65,9.88,2192847.10
NYSE:NLOP,12.7553,34.53,13.65,19.45,6319779.93
NYSE:BF.A,25.53,38.21,30.34,30.84,4573469.25
NASDAQ:HLIT,7.8,12.18,10.9,10.15,11002163.49
