ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,50.24,51.53,293076645.06
NYSE:ELME,2.1,17.68,2.2,2.23,3257399.61
NASDAQ:ADI,158.65,355.36,345.3,337.0,1586170309.82
NASDAQ:III,2.95,6.4495,4.66,4.73,1889050.78
NYSE:FIS,46.16,82.74,49.0,48.31,303065676.08
NASDAQ:LASR,6.2,56.43,55.68,54.84,72187436.77
NASDAQ:HCKT,13.5369,34.0234,14.52,14.38,4910446.19
NYSE:STM,17.25,35.07,33.2,34.95,336756141.62
NYSE:NABL,4.63,10.408,4.74,5.44,10454837.35
NASDAQ:CEVA,18.23,38.94,19.67,23.68,9500556.83
NYSE:PH,488.45,1015.0,1012.44,995.83,631980144.33
NASDAQ:ADTN,6.93,12.44,9.88,10.38,11454892.04
NYSE:UIS,2.11,7.54,2.21,2.27,2090164.62
NASDAQ:TASK,9.55,18.59,10.37,10.2,3933892.58
NASDAQ:INDI,1.53,6.05,3.43,3.87,11979692.90
NASDAQ:MVIS,0.6505,1.93,0.8062,0.7143,2253327.11
NYSE:EPAM,128.78,261.5,139.16,177.99,260773633.45
NASDAQ:MPWR,438.86,1250.0,1175.22,1196.73,787640749.03
NASDAQ:MU,61.54,455.5,417.35,410.34,13621452195.58
NYSE:GRMN,169.2601,261.69,239.8,206.58,291388434.76
