ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:EXPE,130.01,303.8,215.69,203.48,867587182.41
NASDAQ:III,2.95,6.4495,4.81,4.76,1632341.46
NYSE:STM,17.25,35.07,33.61,33.62,192688670.06
NYSE:DD,33.335,83.4,50.04,50.41,192461001.52
NYSE:ELME,2.1,17.68,2.15,2.18,2605199.86
NASDAQ:TRIP,9.4601,20.16,10.11,10.81,44208635.38
NYSE:VIK,31.79,81.4753,78.02,78.8,154612033.80
NASDAQ:BKNG,3765.45,5839.4136,4239.35,4076.79,3002811621.90
NYSE:ACN,188.73,361.62,208.72,215.35,1786380205.62
NASDAQ:ABNB,99.88,145.69,135.11,127.89,830176485.28
NASDAQ:INDI,1.53,6.05,3.66,3.63,15158025.57
NASDAQ:LASR,6.2,62.98,56.19,56.01,99746287.59
NASDAQ:GDYN,6.11,20.15,6.75,6.81,11644177.07
NYSE:INGM,14.25,23.93,20.69,21.66,7926010.65
NASDAQ:ADTN,6.93,12.44,10.2,10.07,16394182.89
NYSE:BTI,37.96,63.22,62.65,62.08,337447314.16
NASDAQ:VISN,2.94,20.55,17.57,18.97,70695739.73
NYSE:CCL,15.07,34.03,31.55,31.99,587064221.73
NYSE:DOLE,12.52,16.57,16.04,16.0,11612056.87
NYSE:BF.A,25.53,38.21,29.36,30.34,7545783.28
