ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:CISS,0.08199999999999999,5.9399,1.51,1.85,20990978.87
NASDAQ:IMPP,2.116965,6.57,3.68,3.33,2220513.30
NYSE:DAC,65.4,108.13,108.05,102.08,8914314.66
NASDAQ:ESEA,26.3,66.0,56.55,53.5,1740314.51
NYSE:GSL,17.7301,38.52,38.15,36.66,10839253.42
NASDAQ:GASS,4.9,8.35,7.86,7.96,1061716.73
NYSE:TEN,13.402000000000001,28.44,28.32,26.99,6579823.07
NYSE:NMM,28.37,63.47,61.94,60.22,7915595.63
NYSE:DSX,1.27,2.53,2.39,2.29,1372404.89
NYSE:ECO,17.91,43.22,42.98,40.32,13089375.31
NASDAQ:SHIP,4.78,11.84,11.51,10.67,1728387.61
NASDAQ:SBLK,12.06,24.3,23.8,22.72,23215456.62
NYSE:ELME,2.1,17.68,2.18,2.22,4384548.28
NYSE:DD,33.335,84.82,50.22,46.73,293213736.05
NASDAQ:III,2.95,6.4495,4.74,5.24,2043742.04
NYSE:FIS,46.16,82.74,46.8,51.93,331694278.53
NASDAQ:HCKT,13.61,34.0234,13.93,16.17,3661077.99
NYSE:NABL,5.195,10.408,5.35,5.61,9398859.52
NYSE:STM,17.25,35.07,33.61,29.85,358006823.10
NYSE:LDOS,123.62,205.77,176.3,192.99,178387157.04
