Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NASDAQ:EXPE	1	299.24	2026-03-05	0.4		188.31074641567875	326.7874496691942
NASDAQ:III	1	7.06	2025-12-05	0.045		0	0
NYSE:STM	1	52.29	2026-03-24	0	ADR	0	0
NYSE:DD	1	76.80	2026-03-02	0.3575	Buy 199 at $51.20 ~= $10,189	73.16704245989473	53.45191713156702
NYSE:ELME	1	3.27	2026-01-08	0.18		0	0
NASDAQ:TRIP	0.8997827768325806	10.85				56.811413256378295	64.19019998073323
NYSE:INGM	0.8278602361679077	22.29			GTC: delete	0	0
NASDAQ:ADTN	0.8265568017959595	11.39				0	0
NASDAQ:VISN	0.7915365695953369	19.02				0	0
NASDAQ:GDYN	0.7879420518875122	7.01				0	0
NASDAQ:INDI	0.7862534523010254	3.85				0	0
NYSE:VIK	0.7686018943786621	81.64				0	0
NASDAQ:TASK	0.761947512626648	11.19				0	0
NYSE:NABL	0.7564994096755981	4.89				0	0
NASDAQ:LASR	0.7346969842910767	63.38				0	0
NYSE:CUK	0.7309908866882324	32.84	2026-02-13	0	ADR	-194.45932490835847	75.69847438446405
NASDAQ:ABNB	0.726620078086853	133.15				212.60397476460864	212.95889988665135
NYSE:PRSU	0.7253062725067139	38.17				0	0
NYSE:UIS	0.7173291444778442	2.30				0	0
NYSE:TOL	0.7127355337142944	167.99	2026-01-09	0.25	Buy 52 at $161.25 ~= $8,385	0	0
