ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:PI,60.85,247.0635,110.38,157.89,144492564.37
NYSE:FIS,50.07,83.705,50.55,50.94,345999652.92
NYSE:DD,33.335,85.0,49.43,45.3,217065186.78
NYSE:ELME,2.1,18.08,2.25,2.17,12714489.16
NYSE:STM,17.25,33.895,33.44,27.86,352131607.73
NASDAQ:HIMX,5.66,11.8,8.07,7.79,8224019.21
NASDAQ:HCKT,15.28,34.0234,15.31,17.04,3684820.79
NASDAQ:IMOS,12.7827,45.4339,35.1,35.2,1405416.06
NASDAQ:CEVA,18.23,38.94,23.1,20.7,6872862.74
NYSE:NABL,5.33,10.408,5.74,5.59,9207297.77
NASDAQ:AIP,5.46,19.85,15.09,14.52,6076593.91
NASDAQ:DIOD,32.93,62.67,61.7,58.38,19288112.22
NYSE:BDC,83.18,143.01,141.91,125.51,43368528.79
NASDAQ:ON,31.04,68.8,67.38,59.43,764683777.08
NASDAQ:SKYT,5.67,36.268,30.0,31.73,75226374.16
NASDAQ:LSCC,34.685,91.46,90.95,81.44,183549175.93
NASDAQ:INDI,1.53,6.05,3.82,3.87,10255136.53
NYSE:SEMR,6.558,18.74,11.84,11.88,24539849.77
NYSEAMERICAN:MPTI,34.5,67.5238,62.49,65.76,1889473.76
NASDAQ:GFS,29.77,48.565,41.9,40.69,154878107.05
