ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:ELME,2.1,18.08,2.2,2.96,22286706.53
NASDAQ:QCOM,120.8019,205.95,151.59,155.82,1397837442.91
NASDAQ:SWKS,47.93,90.9,55.76,58.96,271323938.93
NASDAQ:CTSH,65.15,90.82,82.06,84.18,417793532.92
NYSE:DD,33.335,85.0,43.92,44.14,191272400.11
NYSE:G,37.48652,56.76,44.1,45.8,63820852.60
NYSE:ST,17.32,36.25,34.59,34.45,42495941.11
NASDAQ:GDYN,7.37,25.5,8.27,8.59,8329860.57
NASDAQ:III,2.95,6.4495,5.57,5.62,1660888.21
NYSE:FIS,54.4,83.97,55.25,60.5,270733900.07
NASDAQ:CGNX,22.67,49.76,38.74,39.76,67334171.70
NYSE:NABL,6.0,10.408,6.07,6.45,7280225.15
NASDAQ:POWI,30.86,68.2,45.94,44.49,41438550.34
NASDAQ:INDI,1.53,6.05,4.1,4.47,11549244.72
NASDAQ:LTRX,1.91,8.24,6.64,6.31,12489220.91
NYSE:BDC,83.18,133.766,117.51,115.26,25898327.60
NYSE:IT,207.01,584.01,209.61,231.76,248880551.54
NASDAQ:JKHY,144.12,196.0,179.21,185.11,141969963.74
NASDAQ:AIP,5.46,19.85,15.01,16.15,7290536.98
NYSE:ESE,128.59,231.64,228.17,220.15,38180322.89
