ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:PWR,227.08,382.79,381.26,360.78,467794389.93
NASDAQ:SSRM,4.32,13.46,12.31,12.74,44785482.45
NASDAQ:CALM,61.19,116.41,99.16,102.1,89203375.81
NASDAQ:RGLD,124.79,191.7756,175.48,179.35,125560787.40
NYSE:FIX,272.925,553.085,535.0,500.02,188094567.91
NASDAQ:EEFT,85.24,114.25,101.84,99.98,49249033.89
NASDAQ:IESC,129.16,320.085,291.73,273.13,49324235.63
NASDAQ:IGIC,13.91,27.76,24.05,22.0,4234526.82
NYSE:PBI,5.22,11.24,10.88,10.24,25261801.56
NYSE:EME,319.49,545.295,530.62,485.03,262173011.95
NYSE:SEM,14.0301,40.98,15.27,14.84,23698927.41
NYSE:QUAD,4.06,9.125,5.8,5.36,1473135.45
NYSE:FINV,4.77,11.08,9.54,9.25,26005796.57
NASDAQ:PAYX,115.4,161.24,143.94,149.12,518248378.26
NASDAQ:TREE,33.5,62.49,36.95,34.87,8419464.09
NYSE:TFPM,13.94,25.45,23.08,24.7,11531660.87
NASDAQ:WSC,21.91,43.8,28.38,26.21,56924037.63
NASDAQ:BOOM,6.02,15.14,8.16,7.82,1549071.77
NASDAQ:FTAI,75.06,181.64,118.6,129.09,369751389.08
NYSE:MAX,7.33,20.91,10.81,10.63,5282455.52
