ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,14.0301,40.98,14.84,15.2,19493708.95
NASDAQ:PPC,36.035,57.16,45.44,45.75,55264982.31
NYSE:OI,9.227,14.34,14.02,13.75,18289994.06
NASDAQ:CALM,57.56,116.41,102.1,94.83,72329844.32
NASDAQ:ROAD,51.63,111.98,102.34,105.31,56158104.64
NYSE:EME,319.49,545.295,485.03,474.93,250685776.37
NASDAQ:IGIC,13.85,27.76,22.0,23.68,3501037.69
NASDAQ:TOI,0.1253,3.5,2.39,2.65,3651199.58
NYSE:STVN,16.56,25.75,23.29,24.0,8964710.60
NYSE:TKR,56.2,90.49,70.56,72.06,30821966.04
NASDAQ:STRL,93.5,233.57,217.97,204.32,130566054.06
NYSE:PWR,227.08,367.0,360.78,358.65,344123505.06
NYSE:RBC,260.53,386.41,372.5,371.75,59158955.91
NYSE:PBI,4.62,11.01,10.24,10.49,20615853.64
NASDAQ:IESC,126.07,320.085,273.13,272.46,47166226.99
NASDAQ:GLDD,7.51,12.89,11.71,11.64,5720796.49
NYSEAMERICAN:UAMY,0.2728,3.86,2.73,3.02,10885183.80
NASDAQ:CASH,53.98,86.0,73.12,75.93,11736189.82
NASDAQ:MGPI,25.12,92.52,29.52,29.1,7438927.64
