ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:HBAN,11.915,18.445,16.07,15.51,480259812.68
NYSE:SEM,14.0301,40.98,14.89,15.06,20115430.07
NYSE:MFG,3.45,6.08,5.42,5.5,12970973.27
NASDAQ:PPC,36.52,57.16,46.08,46.14,55512997.49
NASDAQ:CALM,58.59,116.41,101.55,96.38,74974696.62
NYSE:MAX,7.33,20.91,10.84,10.89,5106150.05
NASDAQ:ROAD,51.63,111.98,107.1,103.67,56020332.05
NASDAQ:POOL,282.22,395.597069,293.96,288.9,177976052.22
NASDAQ:FFBC,21.05,31.18,23.74,23.35,8240260.12
NYSE:NBHC,32.83,51.755,36.8,36.07,7929353.78
NASDAQ:IGIC,13.85,27.76,22.51,23.14,3606452.36
NASDAQ:IESC,129.16,320.085,281.39,261.89,51181616.31
NASDAQ:BANF,83.86,132.29,123.37,119.9,11555339.15
NASDAQ:CHCO,102.22,137.28,119.575,116.69,7956044.33
NYSE:ASR,248.88,359.9996,301.83,314.03,31538433.90
NASDAQ:SMBK,21.6735,37.72,32.55,31.39,1777391.86
NASDAQ:MGPI,25.12,92.52,29.47,29.24,7449098.33
NASDAQ:CASH,54.21,86.0,76.17,74.37,11935590.44
NYSE:PWR,227.08,367.0,365.76,358.26,352067973.29
