ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:HBAN,11.915,18.445,16.28,15.48,457129767.27
NYSE:PBI,4.62,11.01,10.58,10.29,20180913.37
NASDAQ:PPC,36.52,57.16,44.91,45.9,51885121.87
NYSE:SEM,14.0301,40.98,14.91,14.73,21125797.93
NYSE:MAX,7.33,20.91,10.84,10.82,4775064.99
NASDAQ:KRNT,13.59,34.285,19.44,19.1,7074873.24
NASDAQ:IGIC,13.85,27.76,23.16,22.71,4184971.67
NASDAQ:ECPG,26.45,51.77,38.99,38.16,9921884.57
NASDAQ:SMBK,21.6735,37.72,32.54,31.38,1654878.20
NASDAQ:TOI,0.1253,3.5,2.15,2.34,3705821.31
NYSE:BANC,11.52,18.078,13.86,13.34,32860636.86
NASDAQ:IESC,129.16,320.085,281.39,271.44,46740386.38
NASDAQ:ROAD,51.63,111.98,106.1,104.22,52706626.40
NYSE:TKR,56.2,90.49,73.05,70.44,36888153.72
NYSE:KEY,12.725,20.0395,16.77,15.73,215521476.35
NYSE:HIMS,13.47,72.98,41.41,59.24,2700389867.22
NYSE:ASR,248.88,359.9996,309.95,310.05,35120751.60
NASDAQ:MGPI,25.12,92.52,29.88,29.79,7654227.23
NASDAQ:STRL,93.5,233.57,224.64,221.36,142574227.76
NYSE:PAC,146.62,241.62,223.57,223.86,30775902.37
