ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:CRTO,23.87,49.93,41.25,40.02,26369801.47
NYSE:RKT,9.6,21.38,14.04,14.57,39293631.71
NASDAQ:AMWD,76.57,106.57,90.08,100.86,19223304.55
NASDAQ:OMAB,59.08,90.53,65.08,66.11,4967046.26
NASDAQ:HNRG,4.332,14.0,12.11,12.74,4729887.25
NASDAQ:METC,9.03,22.7,12.66,12.44,6077904.48
NASDAQ:EEFT,87.845,117.66,105.47,106.61,23068552.54
NASDAQ:XPEL,30.75,60.4904,45.7,46.52,6466735.62
NASDAQ:DRVN,10.59,17.35,16.87,17.04,7033568.65
NYSE:PBA,32.39,43.44,40.17,41.62,52406439.12
NASDAQ:IQ,1.89,5.8,2.26,2.08,57565428.34
NASDAQ:CELC,11.51,22.188,12.54,13.9,3087834.03
NASDAQ:ENSG,104.1797,158.45,144.45,145.2,44153093.50
NYSE:MBI,3.22,14.37,6.84,6.88,4856940.60
NYSE:TTE,55.68,75.39,56.78,57.94,1846880.41
NASDAQ:MNRO,21.0,33.98,27.54,28.27,13950080.03
NYSE:REVG,15.87,32.74,31.67,31.95,10488779.61
NYSE:PAC,139.6375,197.31,183.4,185.25,16585415.69
NASDAQ:AVDL,9.41,19.09,9.94,11.22,15380462.84
NYSE:UWMC,5.59,9.74,6.54,6.42,18424877.72
NASDAQ:ARHS,8.3,19.81,10.75,10.67,9932962.70
