ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:RKT,7.17,21.38,18.48,17.56,57309169.83
NYSE:PFSI,62.15,119.13,108.95,106.97,26954144.25
NYSE:UWMC,4.77,9.74,7.5,7.33,32041927.94
NYSE:BFAM,71.65,141.9,132.9,136.62,49791939.48
NASDAQ:OSW,9.82,17.42,16.91,17.11,5371604.26
NASDAQ:DOYU,0.6503,20.17,8.92,9.76,1803166.46
NASDAQ:AMWD,65.01,106.57,93.65,90.81,13014349.11
NASDAQ:MGPI,68.86,103.04,80.15,79.16,13264800.04
NASDAQ:CHDN,106.45,146.64,138.82,139.03,52867129.32
NASDAQ:EEFT,74.73,117.66,99.07,96.03,29209505.78
NASDAQ:MLKN,22.43,31.73,24.43,24.39,11835635.89
NASDAQ:NWS,20.85,29.59,27.92,27.2,15933564.80
NASDAQ:GOOD,11.4,16.43,16.31,15.9,2758154.29
NYSE:IX,86.05,125.8434,109.29,112.81,2355621.02
NYSE:FF,4.15,8.36,6.05,5.92,1532341.65
NYSE:WOR,38.885,72.69,40.31,41.61,10062008.96
NYSE:LTH,11.1,27.115,26.03,25.35,35026523.54
NYSE:BBY,62.3001,103.71,97.57,98.33,224140693.86
NYSE:VVV,29.15,48.265,41.48,39.86,48610089.50
NYSE:BRFS,1.95,4.76,4.15,4.23,10787542.11
NYSE:MBC,10.535,19.1,18.26,17.46,9523585.26
NASDAQ:LEE,7.56,16.4918,14.32,9.63,1255889.58
NYSE:TPC,6.85,28.13,26.86,26.44,7314956.48
