ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,45.26,50.04,179707579.90
NYSE:ELME,2.1,17.68,2.14,2.15,2617960.01
NYSE:BTI,37.96,63.22,57.87,62.65,353603844.55
NYSE:ABEV,2.1,3.24,2.92,3.16,59855163.63
NASDAQ:CHEF,45.0,73.94,62.9,71.39,35952109.97
NASDAQ:REAL,4.61,17.392,11.31,12.26,57280107.22
NYSE:CPRI,11.86,28.265,17.95,20.51,65671558.00
NYSE:DEO,80.79,116.69,81.8,89.5,254209443.23
NYSE:DB,18.89,40.43,31.25,35.42,112861615.09
NYSE:ONON,34.38,61.2882,41.46,46.48,298004079.98
NYSE:WWW,9.58,32.8,16.41,17.67,32753081.71
NYSE:CSTM,7.325,27.41,24.75,24.89,74068240.25
NYSE:DECK,78.91,133.43,104.25,117.27,253639025.79
NASDAQ:ASML,578.51,1547.22,1292.8,1450.56,2285489036.78
NYSE:MDT,79.55,106.33,90.9,97.66,722330093.76
NYSE:JMIA,1.6,14.72,7.6,8.23,13241509.52
NYSE:LUXE,6.18,11.38,8.99,9.67,2523247.05
NASDAQ:MNST,54.0,87.38,75.61,85.3,613042635.01
NYSE:PM,142.11,191.3,169.98,186.83,967397082.80
NYSE:DBI,2.175,8.7508,6.16,7.12,3688743.81
