ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,43.52,45.34,186913014.96
NYSE:ELME,2.02,17.68,2.02,2.09,3016435.04
NASDAQ:MNST,54.73,87.38,73.74,76.99,422201266.60
NASDAQ:JBIO,2.44,17.71,14.08,13.86,5897182.17
NYSE:ABEV,2.1,3.24,2.8,2.87,68071255.90
NYSE:KR,58.6,76.58,73.76,74.96,533437992.95
NASDAQ:VRA,1.39,3.7994,3.6,3.38,2578871.64
NYSE:WWW,9.58,32.8,16.5,16.12,17678294.81
NYSE:DECK,78.91,133.43,104.91,100.69,213126612.05
NASDAQ:REAL,4.61,17.392,9.22,9.97,30555423.33
NASDAQ:SNDL,1.15,2.89,1.39,1.56,2132935.04
NYSE:LOW,206.385,293.06,229.71,239.45,642899498.11
NYSE:TDG,1177.02,1623.825,1191.94,1225.95,477315666.15
NASDAQ:STKL,3.32,6.94,6.45,6.44,13659590.65
NASDAQ:RCKY,11.93,48.7,40.33,43.93,2606724.90
NASDAQ:ANDE,31.03,71.54,68.56,71.24,25408648.97
NYSE:TAP,41.83,63.5,42.28,43.69,123636886.63
NYSE:DBI,2.175,8.7508,5.61,5.76,3264149.47
NASDAQ:CVCO,393.53,713.01,470.47,498.61,78717358.80
NYSE:KBH,48.9,68.71,52.5,53.14,58813533.09
