ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SITC,5.635,13.27,5.68,6.05,5978131.23
NYSE:DD,33.335,83.4,45.4,45.24,194199226.74
NYSE:ELME,2.05,17.68,2.09,2.15,2816973.95
NASDAQ:REAL,4.61,17.392,9.79,10.87,35163086.45
NASDAQ:MNST,54.73,87.38,77.05,75.725,470568382.00
NYSE:TDG,1183.6,1623.825,1247.82,1277.93,434924707.05
NYSE:ONON,34.38,61.2882,39.25,41.18,314588208.48
NASDAQ:RCKY,11.93,48.7,42.48,43.55,2381081.22
NYSE:UNFI,20.78,43.293,41.49,38.84,34986125.40
NYSE:CMI,260.0189,617.98,545.03,550.19,487262674.96
NYSE:SYY,67.12,91.845,84.52,84.7,284824798.30
NASDAQ:VRA,1.39,3.7,3.29,2.59,2330173.49
NYSE:IBP,150.83100000000002,349.0,288.33,299.28,116853094.44
NYSE:KBH,48.9,68.71,54.3,57.36,54769796.11
NYSE:DECK,78.91,133.43,101.71,104.32,226439129.61
NYSE:WWW,9.58,32.8,15.89,16.71,19576900.00
NYSE:KR,58.6,76.58,74.49,73.37,595925999.74
NASDAQ:AVO,9.6,15.02,11.82,13.72,10531005.04
NASDAQ:STKL,3.32,6.94,6.45,6.46,15665860.81
NYSE:CPRI,11.86,28.265,18.36,18.32,59793207.48
