ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SITC,5.24,13.095,5.26,5.42,6597770.06
NASDAQ:TASK,6.2,18.39,6.46,10.38,7677122.53
NASDAQ:FHB,20.32,28.35,24.17,23.8,41142330.21
NYSE:CPF,23.16,35.01,31.54,30.51,7121273.85
NYSE:MATX,86.97,177.51,158.03,155.07,49856528.95
NYSE:HE,9.06,17.375,14.67,14.06,42038517.84
NYSE:DD,33.335,83.4,45.26,42.44,192175510.90
NASDAQ:JBIO,2.45,17.71,13.39,14.0,7831990.89
NYSE:ELME,1.98,17.68,2.02,2.02,2939125.57
NYSE:BOH,57.445,80.61,72.69,70.57,24951078.63
NASDAQ:VRTX,362.5,510.77,433.07,454.0,655087660.70
NASDAQ:AVGO,138.1,414.61,300.68,310.51,8531806664.99
NASDAQ:ONC,196.45,385.22,283.03,275.28,58465650.41
NYSE:TOL,86.67,168.36,131.12,132.0,204425539.16
NASDAQ:RVMD,29.17,124.49,92.51,95.78,177816511.05
NYSE:NXDT,2.5549,5.26,4.25,4.0,693721.44
NYSE:HTGC,13.7001,19.67,13.89,14.17,29761430.38
NASDAQ:CCAP,12.27,17.225,12.31,12.77,2998325.74
NYSE:GE,159.36,348.48,282.81,286.79,1688467195.19
NYSE:IBP,150.83100000000002,349.0,262.33,258.79,93707333.68
