ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:REAL,4.61,17.392,9.97,11.37,50276374.79
NYSE:ELME,2.09,17.68,2.09,2.18,2835498.31
NASDAQ:KLAC,551.33,1693.35,1409.57,1429.36,1440685423.35
NYSE:DD,33.335,83.4,45.34,46.72,204936664.84
NASDAQ:MNST,54.0,87.38,76.99,76.7,580992029.40
NYSE:TPB,51.4814,146.9,88.96,92.4,65507704.44
NYSE:DECK,78.91,133.43,100.69,107.58,235900069.45
NYSE:PM,142.11,191.3,172.0,169.7,983676663.44
NYSE:WWW,9.58,32.8,16.12,16.59,25298078.46
NYSE:BF.A,23.54,35.955,23.58,26.7,9648798.88
NYSE:DBI,2.175,8.7508,5.76,6.63,3488932.90
NYSE:BF.B,23.06,36.22,23.07,26.12,232987641.15
NASDAQ:AMBA,38.8608,96.69,52.42,55.41,67393575.92
NASDAQ:LRCX,56.32,256.68,209.49,214.68,2322228199.30
NYSE:ACI,15.8,23.2,16.87,17.3,102073458.37
NASDAQ:RCKY,11.93,48.7,43.93,45.03,2480949.34
NASDAQ:ANDE,31.03,71.54,71.24,63.57,21621347.00
NYSE:NGVC,23.47,61.22,24.98,26.34,3436723.64
NYSE:ABEV,2.1,3.24,2.87,2.92,62371865.38
NASDAQ:CAMT,47.41,174.61,152.55,165.03,72296805.09
