ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,83.4,48.08,50.74,175779819.99
NYSE:ELME,2.1,17.68,2.19,2.17,2599366.11
NYSE:BTI,37.96,63.22,61.01,63.03,343319920.35
NYSE:DEO,80.79,116.69,82.26,86.15,251894338.60
NYSE:CPRI,11.86,28.265,18.96,20.26,65601571.15
NYSE:TT,298.15,479.37,445.05,460.02,550801205.49
NYSE:PM,142.11,191.3,179.04,189.8,869777828.89
NASDAQ:MNST,54.0,87.38,78.61,85.41,616749759.44
NASDAQ:EXPE,130.01,303.8,221.73,203.74,707360534.04
NYSE:DECK,78.91,137.5,108.74,119.42,258340445.83
NASDAQ:BKNG,3765.45,5839.4136,4253.58,4163.0,2845303593.29
NYSE:ABEV,2.06,3.24,2.98,3.2,60131399.97
NYSE:MDT,79.55,106.33,95.6,96.65,712950551.35
NASDAQ:ANDE,31.03,70.06,64.86,64.39,20079569.61
NASDAQ:CCEP,80.7,110.9,104.53,108.24,202723793.43
NYSE:WWW,9.58,32.8,17.74,18.04,32804720.38
NYSE:LUXE,6.18,11.38,9.42,9.63,2780662.99
NASDAQ:RCKY,11.93,48.7,45.44,46.0,3512461.23
NASDAQ:FOSL,0.857,5.0,4.48,4.84,3448166.14
NYSE:KR,58.6,74.9,67.99,67.59,393752127.60
