ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SITC,5.635,13.27,5.77,6.02,6457139.89
NYSE:DD,33.335,83.4,45.54,45.97,188891281.74
NYSE:NLOP,12.7553,34.53,13.9,14.15,2402230.35
NYSE:ELME,2.05,17.68,2.09,2.14,2748927.93
NASDAQ:JBIO,2.24,17.71,13.97,14.48,5728632.06
NYSE:DECK,78.91,133.43,104.71,105.26,211538559.72
NASDAQ:CROX,73.205,122.84,79.43,82.91,105310691.06
NASDAQ:MNST,54.73,87.38,77.59,76.7,438709203.49
NYSE:ONON,34.38,61.2882,39.79,41.02,253033711.43
NASDAQ:RCKY,11.93,48.7,42.08,44.27,2430662.33
NASDAQ:ANDE,31.03,71.54,69.94,66.64,24150339.91
NASDAQ:STKL,3.32,6.94,6.45,6.44,14963488.21
NASDAQ:REAL,4.61,17.392,9.94,10.65,32909055.37
NYSE:ABEV,2.1,3.24,2.9,3.02,63991131.33
NYSE:TPB,51.4814,146.9,92.67,91.31,46956982.90
NYSE:TDG,1183.6,1623.825,1232.51,1268.31,427846040.05
NYSE:BF.B,22.84,36.22,23.15,25.4,189560660.58
NYSE:KR,58.6,76.58,74.12,72.24,594363166.44
NYSE:PM,142.11,191.3,172.83,172.87,942694865.59
NASDAQ:CHEF,45.0,73.94,62.78,64.01,24699566.71
