ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SITC,5.24,13.095,5.3,5.53,6376345.09
NASDAQ:TASK,6.2,18.39,6.4,11.0,7713758.99
NASDAQ:FHB,20.32,28.35,24.13,24.23,40814306.23
NYSE:MATX,86.97,177.51,157.36,159.94,49239155.42
NYSE:HE,9.06,17.375,14.75,14.4,39801654.03
NYSE:DD,33.335,83.4,44.22,44.14,199232038.45
NASDAQ:JBIO,2.45,17.71,13.26,13.89,7543561.05
NYSE:ELME,1.98,17.68,1.99,2.01,2985568.01
NYSE:CPF,23.16,35.01,31.49,31.51,7025007.06
NYSE:BOH,57.445,80.61,72.76,72.29,24137168.84
NASDAQ:VRTX,362.5,510.77,443.16,451.235,670809097.68
NASDAQ:AVGO,138.1,414.61,293.41,322.51,8341466624.67
NASDAQ:RVMD,29.17,124.49,92.71,96.63,178907909.49
NASDAQ:ONC,196.45,385.22,284.08,274.73,59227907.66
NYSE:TOL,86.67,168.36,130.46,137.98,211604822.83
NASDAQ:CCAP,12.27,17.225,12.41,13.01,2857195.91
NYSE:NXDT,2.5549,5.26,4.55,4.28,742700.42
NYSE:AAT,16.69,21.395,18.37,18.73,7726630.67
NYSE:IBP,150.83100000000002,349.0,257.55,267.44,92674487.90
NASDAQ:TRI,79.71,218.42,91.09,91.05,186283926.05
