ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:NCNA,0.0325,10.79,0.0502,0.0556,17725142.90
NYSE:NU,9.01,16.145,13.54,13.59,970130742.57
NYSE:VALE,8.055,12.045,9.69,9.99,502425828.99
NYSE:BBD,1.84,3.13,2.92,3.06,107869534.45
NASDAQ:GRAB,2.98,5.72,5.04,4.8,173861019.98
NASDAQ:TLRY,0.3507,2.15,0.5933,0.5903,27645700.57
NYSE:ABEV,1.76,2.635,2.35,2.41,75490528.86
NYSE:AES,9.46,20.3,13.14,11.07,303784684.77
NYSE:HPE,11.965,24.66,20.28,20.82,440941128.37
NYSE:HIMS,13.47,72.98,50.46,48.96,1299026793.59
NYSE:GGB,2.27,3.62,2.93,3.09,49778119.30
NYSE:PBR,11.0329,15.73,12.5,13.13,204566542.10
NYSE:WU,8.1,13.115,8.12,8.68,61802515.68
NYSE:V,252.7,375.51,347.02,354.55,2070952303.31
NYSE:PR,10.01,16.95,13.54,14.42,142760919.43
NYSE:TDOC,6.35,15.21,7.91,8.51,54807420.35
NYSE:DVN,25.89,49.345,32.17,34.92,244086742.52
NASDAQ:PCSA,0.15,3.1,0.2054,0.2124,2556108.51
NYSE:RDW,4.87,26.66,16.98,15.15,59698659.59
NASDAQ:APA,13.584000000000001,33.41,18.65,20.5,119792371.79
