date,symbol,amount
2025-08-11,NYSE:ABEV,0.022963
2025-12-22,NYSE:ABEV,0.133123
2025-08-13,NYSE:VALE,0.341689
2025-12-12,NYSE:VALE,0.233074
2025-08-05,NYSE:BBD,0.003479
2025-09-03,NYSE:BBD,0.003515
2025-10-01,NYSE:BBD,0.055781
2025-10-03,NYSE:BBD,0.003573
2025-11-05,NYSE:BBD,0.003472
2025-12-03,NYSE:BBD,0.003526
2025-12-31,NYSE:BBD,0.07008
2025-08-13,NYSE:GGB,0.021604
2025-11-12,NYSE:GGB,0.05207
2025-08-01,NYSE:AES,0.17595
2025-10-31,NYSE:AES,0.17595
2025-08-25,NYSE:PBR,0.197463
2025-12-26,NYSE:PBR,0.243115
2025-09-16,NYSE:AIG,0.45
2025-12-16,NYSE:AIG,0.45
2025-07-22,NYSE:CVS,0.665
2025-10-23,NYSE:CVS,0.665
2025-08-05,NASDAQ:BKR,0.23
2025-11-04,NASDAQ:BKR,0.23
2025-08-11,NYSE:PBI,0.08
2025-11-10,NYSE:PBI,0.09
2025-09-02,NYSE:ALIT,0.04
2025-12-01,NYSE:ALIT,0.04
