ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:NCNA,0.0325,10.79,0.0597,0.0565,16778381.59
NASDAQ:PROK,0.4603,7.13,5.18,0.5787,155969357.19
NASDAQ:HCTI,0.0055,1.9,0.0239,0.0249,5321806.48
NASDAQ:LCID,1.93,4.43,2.33,2.05,333110865.80
NASDAQ:TLRY,0.3507,2.15,0.6371,0.4852,23412690.45
NYSE:AES,9.46,20.3,12.41,11.13,282111081.99
NASDAQ:SOUN,3.94,24.98,12.29,11.25,606798188.18
NASDAQ:VRNA,16.91,104.99,104.85,90.08,922528053.85
NASDAQ:SOFI,6.01,21.32,20.97,18.12,1564752893.03
NASDAQ:PCSA,0.15,3.1,0.2299,0.1885,2710897.90
NYSE:NU,9.01,16.145,13.03,13.49,1142380826.91
NYSE:ABEV,1.76,2.635,2.34,2.49,75813965.03
NASDAQ:GRAB,2.98,5.72,4.92,4.9,188156097.28
NASDAQ:CIFR,1.86,7.99,6.24,5.68,300292528.00
NYSE:BAC,33.065,49.305,46.97,48.71,2250388425.13
NYSE:HIMS,13.47,72.98,50.27,47.46,1758818644.25
NYSE:CNH,9.28,14.27,13.8,13.76,353575027.69
NYSE:VALE,8.055,12.045,9.96,10.28,571560015.96
NYSE:BBD,1.84,3.13,2.92,3.04,115964313.08
NYSE:T,18.14,29.19,27.62,28.31,859151077.87
