date,symbol,amount
2025-08-13,NYSE:VALE,0.341689
2025-08-05,NYSE:BBD,0.003479
2025-09-03,NYSE:BBD,0.003515
2025-10-01,NYSE:BBD,0.055781
2025-10-03,NYSE:BBD,0.003573
2025-11-05,NYSE:BBD,0.003472
2025-12-03,NYSE:BBD,0.003526
2025-08-11,NYSE:ABEV,0.022963
2025-08-01,NYSE:AES,0.17595
2025-10-31,NYSE:AES,0.17595
2025-09-18,NYSE:HPE,0.13
2025-08-13,NYSE:GGB,0.021604
2025-11-12,NYSE:GGB,0.05207
2025-08-25,NYSE:PBR,0.197463
2025-12-26,NYSE:PBR,0.177267
2025-09-16,NYSE:WU,0.235
2025-09-16,NYSE:PR,0.15
2025-12-17,NYSE:PR,0.15
2025-08-12,NYSE:V,0.59
2025-11-12,NYSE:V,0.67
2025-10-31,NYSE:SAN,0.132273
