date,ticker,high,low,open,close,split_coefficient
2025-07-07,NASDAQ:LCID,2.13,2.06,2.125,2.11,1.0
2025-07-07,NASDAQ:HCTI,0.0257,0.021,0.0253,0.0231,1.0
2025-07-07,NASDAQ:CIFR,5.89,5.27,5.81,5.79,1.0
2025-07-07,NASDAQ:SOFI,19.29,18.4,18.5,19.24,1.0
2025-07-07,NASDAQ:NCNA,0.061,0.0484,0.06,0.0499,1.0
2025-07-07,NASDAQ:TLRY,0.534,0.4821,0.533,0.5034,1.0
2025-07-07,NASDAQ:RGTI,13.845,12.42,13.215,13.75,1.0
2025-07-07,NASDAQ:RIOT,11.88,10.93,11.87,11.55,1.0
2025-07-07,NYSE:PFE,25.53,25.14,25.36,25.24,1.0
2025-07-07,NYSE:CLF,8.73,8.31,8.66,8.495,1.0
2025-07-07,NASDAQ:SOUN,11.62,10.48,10.97,11.38,1.0
2025-07-07,NYSE:VALE,10.1374,9.89,10.07,9.94,1.0
2025-07-07,NASDAQ:HBAN,17.73,17.38,17.51,17.54,1.0
2025-07-07,NYSE:BAC,49.21,48.365,48.735,48.66,1.0
2025-07-07,NYSE:JOBY,10.68,10.17,10.475,10.66,1.0
2025-07-07,NASDAQ:CLSK,12.0599,11.0918,11.97,11.33,1.0
2025-07-07,NASDAQ:GRAB,5.05,4.81,4.87,4.97,1.0
2025-07-07,NYSE:ACHR,10.22,9.7602,10.1,10.02,1.0
2025-07-07,NASDAQ:AGNC,9.45,9.33,9.38,9.36,1.0
2025-07-07,NYSE:HIMS,48.48,45.0401,47.015,48.41,1.0
