ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:NCNA,0.0325,10.79,0.0502,0.0603,17546060.71
NYSE:NU,9.01,16.145,13.85,13.64,1000707059.09
NYSE:ABEV,1.76,2.635,2.42,2.4,83800872.83
NYSE:HIMS,13.47,72.98,51.85,51.24,1240596493.76
NASDAQ:TLRY,0.3507,2.15,0.6027,0.6751,28622236.52
NYSE:VALE,8.055,12.045,9.78,9.86,499666185.22
NYSE:BBD,1.84,3.13,2.88,3.01,98852109.65
NASDAQ:RGTI,0.66,21.42,16.56,13.51,670603055.32
NYSE:GGB,2.27,3.62,2.95,3.06,52775317.54
NYSE:AES,9.46,20.3,13.02,13.26,292049499.38
NYSE:PBR,11.0329,15.73,12.36,12.88,206318987.74
NYSE:AIG,69.0,88.07,80.99,83.07,341559399.28
NYSE:TDOC,6.35,15.21,7.88,8.85,50832485.17
NYSE:CVS,43.56,72.51,63.8,66.66,414766839.93
NASDAQ:BKR,32.25,49.4,38.68,39.33,240648416.05
NYSE:PBI,5.58,12.55,11.7,10.92,31803809.56
NYSE:RDW,4.87,26.66,17.5,15.78,60869834.54
NYSE:BRFS,2.99,4.87,3.69,3.95,23050803.17
NASDAQ:GNLN,0.0051,21.8,3.3,3.21,2634639.83
NYSE:ALIT,4.49,8.925,5.57,5.96,34170064.17
