ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SLB,31.11,50.52,34.35,35.07,802142967.06
NASDAQ:CIFR,1.86,7.77,6.94,5.97,243599164.28
NYSE:HIMS,13.47,72.98,50.01,50.46,1224837778.26
NYSE:NEM,36.86,61.865,61.7,57.35,750672431.93
NYSE:PR,10.01,16.33,13.49,13.54,131548863.37
NASDAQ:BKR,32.25,49.4,40.02,38.99,311478295.43
NYSE:OXY,34.785,62.545,43.56,42.69,505788757.65
NYSE:CVS,43.56,72.51,61.08,63.94,429578681.35
NYSE:CDE,4.57,9.97,9.57,9.15,92901418.72
NYSE:CTRA,22.3,29.95,23.57,24.64,160723741.44
NASDAQ:PTEN,5.12,11.07,5.86,5.93,47602900.26
NYSE:FTI,22.115,35.861,32.42,34.16,150158025.56
NYSE:TDOC,6.35,15.21,8.42,7.91,54239906.71
NYSE:EOG,102.52,138.18,117.93,119.71,368444615.70
NASDAQ:APA,13.584000000000001,33.41,18.74,18.65,112359813.25
NASDAQ:ECX,0.7575,3.25,1.33,2.17,14817510.02
NYSE:RDW,4.87,26.66,16.36,16.98,81699910.18
NASDAQ:BLNK,0.6301,3.52,1.16,0.95,3277514.98
NYSE:BBWI,24.94,41.87,33.11,31.19,147434000.01
NYSE:NOV,10.84,21.2,13.02,12.8,43669170.60
