ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:PR,10.01,16.33,14.27,13.52,140523498.43
NYSE:LYG,2.56,4.34,4.21,4.29,39782300.77
NASDAQ:MAT,13.945,22.065,17.15,20.2,119758945.08
NASDAQ:APA,13.584000000000001,33.41,19.48,19.2,108104484.29
NASDAQ:EXC,35.94,48.11,44.26,43.49,234184685.31
NYSE:OVV,29.8,48.35,42.27,39.47,158905804.00
NYSE:AR,24.53,44.015,33.82,32.56,205818814.51
NASDAQ:PAA,15.575,21.0,18.69,18.69,47406636.09
NYSE:PBI,5.58,13.11,11.38,12.6,40520493.22
NASDAQ:BLNK,0.6301,3.4797,0.9987,1.22,3625841.54
NASDAQ:NEO,4.805,19.115,5.1,6.61,19119110.70
NYSE:MGY,19.09,29.02,24.38,23.53,55322321.50
NYSE:RDW,4.87,26.66,14.06,16.92,67684003.47
NYSE:FLR,29.2,60.1,56.03,55.64,160408586.03
NASDAQ:DFDV,0.4208,187.99,14.8,21.48,58154707.32
NYSE:TALO,6.2251,12.71,8.84,8.65,21175803.12
NASDAQ:INTR,3.88,7.835,6.7,6.84,13539272.89
NASDAQ:CME,193.25,290.79,277.74,276.48,601421539.26
NYSE:RRC,27.29,43.5,36.69,35.72,122453387.97
