ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:NCNA,0.0325,10.79,0.0459,0.0499,17642929.54
NYSE:NU,9.01,16.145,13.07,13.36,969656102.65
NYSE:VALE,8.055,12.045,9.9,9.94,502405266.47
NYSE:BBD,1.84,3.13,2.91,3.04,116306841.95
NASDAQ:GRAB,2.98,5.72,5.01,4.97,182096718.05
NASDAQ:TLRY,0.3507,2.15,0.6568,0.5034,26154748.14
NYSE:ABEV,1.76,2.635,2.34,2.39,77120074.99
NYSE:AES,9.46,20.3,12.58,11.52,301676164.43
NYSE:HPE,11.965,24.66,20.67,20.91,533732374.47
NYSE:HIMS,13.47,72.98,52.03,48.42,1366006537.63
NYSE:GGB,2.27,3.62,2.93,3.07,48431741.91
NYSE:PBR,11.0329,15.73,12.6,12.83,227709062.77
NYSE:V,252.7,375.51,350.5,356.64,2148465689.08
NYSE:PR,10.01,16.95,13.91,13.77,143421232.67
NYSE:TDOC,6.35,15.21,8.27,8.07,56626885.45
NYSE:AR,24.53,44.015,37.16,37.02,213138516.94
NYSE:DVN,25.89,49.345,33.2,32.68,240206103.89
NYSE:RDW,4.87,26.66,17.73,15.48,54021442.40
NASDAQ:APA,13.584000000000001,33.41,19.47,19.41,114907710.11
NASDAQ:XP,10.82,20.64,17.96,19.48,87737550.89
