ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:NOK,4.0,8.19,6.29,6.5,279874348.08
NYSE:APH,56.45,167.04,149.58,152.5,2030476005.60
NASDAQ:TXN,139.95,222.0,218.97,194.99,1896962038.31
NASDAQ:MCHP,34.125,81.4299,79.36,75.47,693620470.05
NYSE:ELME,2.1,18.08,2.18,3.07,18037237.97
NYSE:ASX,6.94,20.4872,19.78,19.06,156537815.22
NASDAQ:QCOM,120.8019,205.95,152.22,157.8,1403159326.88
NASDAQ:LTRX,1.91,8.24,6.8,6.82,12343054.00
NYSE:FIS,54.65,83.97,55.2,61.3,260193292.50
NASDAQ:CTSH,65.15,90.82,82.45,84.61,431663543.58
NYSE:VSH,10.35,20.29,20.17,19.08,56892968.30
NASDAQ:ALAB,47.125,262.9,160.46,176.35,782018059.09
NASDAQ:SWKS,47.93,90.9,55.79,59.67,258301036.89
NASDAQ:MVIS,0.8101,1.93,0.8481,0.88,3394475.06
NYSE:DD,33.335,85.0,44.6,43.79,193817009.46
NASDAQ:TTMI,15.7746,106.68,96.48,97.53,401717000.27
NYSE:FTV,46.34,83.32,53.08,54.72,170840372.57
NASDAQ:INDI,1.53,6.05,4.29,4.58,11108148.69
NASDAQ:CGNX,22.67,49.76,39.09,41.71,66016179.78
NASDAQ:CNXC,31.625,66.0,38.62,43.54,43144143.48
