ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,85.0,43.4,40.2,157172362.64
NASDAQ:SBLK,12.06,20.87,20.75,19.22,22908043.86
NASDAQ:IMPP,2.116965,6.57,3.75,3.62,1904819.46
NYSE:GSL,17.7301,37.22,35.98,35.04,9518474.52
NYSE:DSX,1.27,2.035,1.84,1.66,1025660.24
NYSE:TEN,13.402000000000001,26.69,25.09,22.42,6785985.42
NASDAQ:SHIP,4.78,11.15,9.72,9.23,1186958.81
NYSE:NMM,28.37,56.67,55.93,52.43,5018721.19
NYSE:DAC,65.4,100.0,98.83,94.18,5960270.05
NASDAQ:ESEA,26.3,66.0,54.95,54.6,1849378.45
NYSE:NLOP,19.97,34.53,20.29,25.79,4237997.80
NYSE:SITC,6.205,15.93,6.34,6.42,7303906.80
NASDAQ:NVDA,86.62,212.1899,185.04,186.5,25690708178.91
NASDAQ:AVGO,138.1,414.61,332.48,346.1,7115417585.61
NASDAQ:ALAB,47.125,262.9,156.73,166.36,648305833.58
NASDAQ:SIMO,37.21,123.3,111.03,92.7,73453559.52
NASDAQ:AMD,76.48,267.0799,204.68,214.16,5182417593.38
NASDAQ:RMBS,40.12,114.55,91.34,91.89,115676651.89
NASDAQ:MTSI,84.0,190.9475,167.66,171.28,141346703.42
NASDAQ:MRVL,47.085,127.48,83.45,84.98,1075474664.29
