ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:INTC,17.665,54.6,45.07,48.32,8039767939.90
NASDAQ:AAPL,169.2101,288.62,248.04,258.21,12474060554.65
NASDAQ:AMD,76.48,267.0799,259.68,227.92,9969800560.30
NASDAQ:USAR,5.56,43.98,24.77,16.79,325445248.79
NASDAQ:POET,3.09,9.41,6.91,8.31,86685499.36
NYSE:NOK,4.0,8.19,6.77,6.61,206782115.43
NASDAQ:CISS,0.08199999999999999,5.9399,0.0846,0.13699999999999998,792794.91
NASDAQ:ERIC,6.64,10.53,10.43,9.5,121782779.20
NYSE:UBER,60.63,101.99,82.31,84.38,1434139962.40
NASDAQ:AUR,3.6,10.77,4.58,4.57,69442280.30
NYSE:ALIT,1.48,7.66,1.49,1.59,14761931.35
NASDAQ:SHOP,69.84,182.19,137.89,157.99,1289680233.24
NYSE:DVN,25.89,39.19,38.64,36.32,379811443.70
NYSE:UMC,5.61,11.2,10.54,8.77,122853628.90
NYSE:DD,33.335,85.0,44.14,43.39,244202807.53
NYSE:OKE,64.02,107.5,78.0,73.35,328960333.98
NYSE:TOST,28.1221,49.66,33.8,33.76,305014733.20
NYSE:ASX,6.94,19.665,19.39,19.19,130718740.34
NASDAQ:QCOM,120.8019,205.95,155.82,161.39,1582912097.86
NYSE:PAGS,6.525,11.16,10.98,10.23,38124751.07
