Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NASDAQ:SBLK	1	29.67	2025-12-05	0.075	Buy 134 at $19.78 ~= $2,651	41.71169035872902	56.704521163003
NYSE:DSX	1	2.59				4.648302958582273	1.9759357383873992
NASDAQ:IMPP	1	5.47				0	0
NYSE:TEN	1	34.01	2026-02-11	0.375	Buy 117 at $22.67 ~= $2,652	169.0087207109734	175.69768385459295
NYSE:GSL	1	53.10	2025-11-21	0.53125		225.42702494095448	291.72530048826616
NYSE:ECO	1	50.84	2025-12-02	0.53		77.17238843738885	98.55862513453309
NASDAQ:SHIP	1	14.14	2025-12-29	0.0825		9.636191494086313	26.953243892643496
NYSE:DAC	1	142.57	2025-12-02	0.8625		239.27396959442962	346.18780296268307
NYSE:NMM	1	79.45	2025-11-10	0.05		-3.386188758088465	96.74179751606047
NASDAQ:ESEA	1	85.05	2025-12-09	0.5125		139.76301769637556	194.59160098694483
NYSE:DD	0.7998009324073792	43.21	2025-11-28	0.4025	Buy 64 at $41.23 ~= $2,639	73.4442512612004	107.78758904309595
NASDAQ:AVGO	0.5381929874420166	364.34	2025-12-22	0.605	Buy 7 at $352.68 ~= $2,469	444.1984138556732	477.65765136291833
NYSE:GGB	0.5107748508453369	3.83	2025-11-12	0.155	ADR	6.652805176385696	12.673301932963117
NYSE:PBR.A	0.4890161156654358	11.66	2025-12-26	0.841	ADR	86.9770521397609	109.3421786621158
NASDAQ:NVDA	0.4758625626564026	194.76	2025-12-04	0.01		248.3025445047171	250.4370444214369
NYSE:PHM	0.4412779211997986	122.08	2025-12-16	0.22		276.3300467236085	283.48553506855467
NASDAQ:KLAC	0.4403728246688843	1304.60	2025-11-17	1.8		1726.539805898173	1778.4126898700526
NASDAQ:QCOM	0.4267531633377075	179.40	2025-12-04	0.87		281.95478395861096	296.7488128179444
NYSE:JCI	0.4108006954193115	125.59	2025-12-22	0.3775		149.2753557145795	169.2019633767358
NYSE:AER	0.39471864700317383	149.39	2025-11-12	0.27		-36.45272525790549	175.73635055866035
