ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:DVLT,0.2512,4.1,0.7372,1.01,145188974.39
NYSE:SMR,11.08,57.42,18.9,19.67,637517467.96
NYSE:NKE,52.28,82.44,64.59,65.26,1150944725.85
NYSE:DD,33.335,85.0,43.39,43.4,225718243.50
NYSE:BROS,47.16,86.88,61.14,63.06,171308945.12
NASDAQ:LSCC,34.685,89.92,85.23,82.21,163884447.28
NASDAQ:SBLK,12.06,20.9,20.9,20.75,26685822.76
NYSE:DSX,1.27,2.12,2.09,1.84,1026406.68
NASDAQ:IMPP,2.116965,6.57,3.88,3.75,2054290.91
NYSE:POR,39.545,51.14,49.3,48.98,40289755.70
NASDAQ:COLM,47.47,92.88,55.09,57.26,27540425.48
NASDAQ:DMRC,6.11,44.76,6.39,6.6,1499749.47
NYSE:GBX,37.77,71.059,49.18,53.34,31367976.74
NYSE:GWH,0.7601,13.87,1.78,1.88,915746.86
NYSE:NWN,38.94,49.63,46.97,46.98,11984700.18
NYSE:GSL,17.7301,37.22,36.11,35.98,11773391.51
NYSE:LAD,262.1,405.14,332.38,332.61,76008679.35
NYSE:NMM,28.37,57.7,56.94,55.93,6615931.44
NASDAQ:ICON,0.04,4.2301,2.41,3.22,3538174.12
NASDAQ:SHIP,4.78,11.15,9.44,9.72,1167450.63
