ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:INTC,17.665,54.41,54.25,47.29,6746137484.69
NASDAQ:AAPL,169.2101,288.62,247.65,261.05,13013011550.78
NASDAQ:GRAB,3.36,6.62,4.4,4.79,276935993.38
NYSE:NOK,4.0,8.19,6.44,6.52,226013134.99
NASDAQ:ICON,0.04,4.2301,2.27,2.59,9528216.26
NASDAQ:MSFT,344.79,555.45,444.11,470.67,12151903635.35
NYSE:UMC,5.61,11.2,11.13,8.66,128687125.60
NYSE:NOW,123.78,1198.09,125.3,138.19,1779508628.20
NYSE:UBER,60.63,101.99,84.26,85.41,1504689851.48
NYSE:FIG,26.79,142.92,27.07,33.56,274889129.24
NASDAQ:POET,3.09,9.41,8.37,7.14,65007569.53
NASDAQ:CFLT,15.64,37.9,30.5,30.42,286450370.36
NYSE:TOST,28.1221,49.66,33.15,34.8,304227762.38
NASDAQ:SHOP,69.84,182.19,138.54,167.44,1167475287.50
NASDAQ:AUR,3.6,10.77,4.66,4.59,72864153.42
NYSE:ALIT,1.52,7.66,1.56,1.61,17392138.03
NASDAQ:QCOM,120.8019,205.95,156.37,165.29,1677731661.15
NYSE:APH,56.45,156.28,154.6,148.97,1259586059.14
NASDAQ:CORZ,6.2,23.63,18.2,18.03,164138769.86
NYSE:ASX,6.94,19.665,18.98,18.7,120125658.84
