ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,85.0,43.44,40.89,164907868.22
NASDAQ:SBLK,12.06,20.87,20.4,19.71,23566056.06
NASDAQ:IMPP,2.116965,6.57,3.77,3.63,1973481.23
NYSE:GSL,17.7301,37.22,35.43,35.0,8871717.20
NYSE:DSX,1.27,2.035,1.8,1.69,1051770.73
NYSE:TEN,13.402000000000001,26.69,22.28,22.62,4855584.50
NASDAQ:SHIP,4.78,11.15,9.49,9.24,1286941.81
NYSE:NMM,28.37,56.44,53.19,52.78,4447177.85
NYSE:DAC,65.4,100.0,95.89,95.07,5983453.22
NASDAQ:ESEA,26.3,66.0,54.55,56.455,1721365.98
NASDAQ:NVDA,86.62,212.1899,187.24,188.22,25209925592.77
NASDAQ:AVGO,138.1,414.61,343.77,349.39,7554297151.65
NYSE:NLOP,19.97,34.53,20.88,25.7,4849547.90
NYSE:SITC,6.23,15.93,6.28,6.47,7396082.19
NASDAQ:AMD,76.48,267.0799,214.35,215.61,4970106245.37
NYSE:AL,38.25,64.4,64.22,64.1,70247454.54
NYSE:GEV,252.25,731.0,686.33,663.46,1269736728.75
NASDAQ:ALAB,47.125,262.9,161.01,170.105,631343842.04
NYSE:MDT,79.55,106.33,100.31,96.15,477964939.12
NASDAQ:INTC,17.665,44.02,40.04,36.68,2103950100.94
