ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:SBLK,12.06,20.87,19.56,19.43,22847799.61
NYSE:DSX,1.27,2.035,1.73,1.7,1055473.14
NYSE:GSL,17.7301,37.22,34.56,34.63,9362617.27
NASDAQ:IMPP,2.116965,6.57,3.74,3.72,2059085.71
NYSE:TEN,13.402000000000001,26.69,21.71,22.5,4989803.24
NASDAQ:SHIP,4.78,11.15,9.18,9.45,1268278.66
NYSE:NMM,28.37,56.44,51.12,52.09,4067745.47
NYSE:DAC,65.4,100.0,94.32,94.71,6479971.43
NASDAQ:ESEA,26.3,66.0,54.1,54.41,1739774.10
NYSE:DD,33.335,85.0,42.01,41.26,198698772.09
NASDAQ:AVGO,138.1,414.61,343.42,352.13,11928264760.65
NASDAQ:NVDA,86.62,212.1899,188.12,190.53,27635522221.56
NASDAQ:ADI,158.65,284.225,277.29,276.84,783836834.86
NYSE:AL,38.25,64.4,64.17,64.21,75128742.14
NASDAQ:QCOM,120.8019,205.95,176.31,174.81,1180613919.36
NYSE:BDX,162.29,251.985,198.96,196.33,299547917.54
NYSE:MDT,79.55,106.33,97.36,96.52,533840029.31
NYSE:NLOP,19.97,34.53,20.5,25.86,5174002.71
NASDAQ:DASH,155.4,285.5,226.72,233.95,787414891.53
NASDAQ:INTC,17.665,44.02,39.37,36.2,2440119277.07
